Saison;Compagnie Operating;Numéro de vol;Compagnie Marketing;Numéro de vol Marketing;Aéroport de départ;Aéroport d'arrivée;Jour de départ en Local;Jour d'arrivée  en Local;Heure de départ en Local;Heure d'arrivée en Local;Date de début de période;Date de fin  de période;Compagnie propriétaire;Type Avion
W19;Sham Wing Airlines;7341;#N/A;;EuroAirport Basel-Mulhouse-Freiburg Airport;Paris-Orly Airport;7;7;13:55;15:10;;;SASCO Airlines;Embraer RJ145
W19;Sham Wing Airlines;7360;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;1;1;07:00;08:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7360;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;2;2;07:00;08:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7360;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;3;3;07:00;08:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7360;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;4;4;07:00;08:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7360;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;5;5;07:00;08:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7361;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;1;1;06:50;08:10;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7361;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;3;3;06:50;08:10;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7361;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;4;4;06:50;08:10;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7361;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;5;5;06:50;08:10;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7361;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;6;6;06:50;08:10;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7361;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;2;2;06:50;08:10;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7362;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;1;1;08:55;10:05;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7362;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;2;2;08:55;10:05;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7362;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;3;3;08:55;10:05;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7362;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;4;4;08:55;10:05;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7362;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;5;5;08:55;10:05;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7362;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;6;6;08:55;10:05;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7363;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;7;7;08:55;10:10;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7363;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;1;1;08:55;10:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7363;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;2;2;08:55;10:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7363;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;3;3;08:55;10:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7363;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;4;4;08:55;10:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7363;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;5;5;08:55;10:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7365;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;1;1;10:55;12:15;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7365;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;2;2;10:55;12:15;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7365;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;3;3;10:55;12:15;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7365;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;4;4;10:55;12:15;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7365;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;5;5;10:55;12:15;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7365;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;6;6;10:55;12:15;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7366;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;2;2;12:55;14:05;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7366;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;3;3;12:55;14:05;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7366;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;6;6;12:55;14:05;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7366;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;1;1;12:55;14:05;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7366;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;4;4;12:55;14:05;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7366;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;5;5;12:55;14:05;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7366;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;7;7;12:45;13:55;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7369;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;2;2;14:50;16:05;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7369;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;3;3;14:50;16:05;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7369;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;6;6;14:50;16:05;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7369;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;1;1;14:50;16:05;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7369;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;4;4;14:50;16:05;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7369;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;5;5;14:50;16:05;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7369;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;7;7;14:40;15:55;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7370;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;6;6;18:35;19:45;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7370;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;1;1;18:35;19:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7370;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;2;2;18:35;19:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7370;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;3;3;18:35;19:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7370;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;4;4;18:35;19:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7370;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;5;5;18:35;19:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7370;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;7;7;18:35;19:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7373;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;1;1;20:55;22:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7373;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;2;2;20:55;22:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7373;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;3;3;20:55;22:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7373;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;4;4;20:55;22:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7373;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;5;5;20:55;22:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7373;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;7;7;20:30;21:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7374;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;2;2;21:35;22:40;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7374;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;3;3;21:35;22:40;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7374;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;4;4;21:35;22:40;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7374;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;5;5;21:35;22:40;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7374;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;7;7;21:30;22:40;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7374;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;1;1;21:35;22:40;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7375;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;1;1;17:00;18:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7375;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;2;2;17:00;18:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7375;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;3;3;17:00;18:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7375;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;4;4;17:00;18:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7375;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;5;5;17:00;18:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7375;#N/A;;Brest Bretagne Airport;Paris-Orly Airport;7;7;17:05;18:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7376;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;1;1;15:10;16:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7376;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;2;2;15:10;16:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7376;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;3;3;15:10;16:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7376;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;4;4;15:10;16:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7376;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;5;5;15:10;16:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7376;#N/A;;Paris-Orly Airport;Brest Bretagne Airport;7;7;15:10;16:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7381;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;1;1;06:55;08:15;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7381;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;2;2;06:55;08:15;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7381;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;3;3;06:55;08:15;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7381;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;4;4;06:55;08:15;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7381;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;5;5;06:55;08:15;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7381;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;6;6;06:55;08:15;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7381;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;7;7;06:55;08:15;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7382;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;1;1;09:10;10:30;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7382;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;2;2;09:10;10:30;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7382;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;3;3;09:10;10:30;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7382;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;4;4;09:10;10:30;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7382;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;5;5;09:10;10:30;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7382;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;6;6;09:10;10:30;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7382;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;7;7;09:10;10:30;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7383;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;1;1;11:05;12:20;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7383;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;2;2;11:05;12:20;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7383;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;3;3;11:05;12:20;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7383;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;4;4;11:05;12:20;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7383;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;5;5;11:05;12:20;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7383;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;6;6;11:05;12:20;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7383;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;7;7;11:05;12:20;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7385;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;1;1;17:30;18:45;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7385;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;2;2;17:30;18:45;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7385;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;3;3;17:30;18:45;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7385;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;4;4;17:30;18:45;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7385;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;5;5;17:30;18:45;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7385;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;6;6;17:30;18:45;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7385;#N/A;;Nantes Atlantique Airport;Paris-Orly Airport;7;7;17:30;18:45;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7386;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;1;1;13:30;14:45;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7386;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;2;2;13:30;14:45;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7386;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;3;3;13:30;14:45;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7386;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;4;4;13:30;14:45;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7386;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;5;5;13:30;14:45;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7386;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;6;6;13:30;14:45;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7386;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;7;7;13:30;14:45;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7388;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;1;1;19:45;21:00;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7388;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;2;2;19:45;21:00;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7388;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;3;3;19:45;21:00;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7388;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;4;4;19:45;21:00;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7388;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;5;5;19:45;21:00;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7388;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;6;6;19:45;21:00;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7388;#N/A;;Paris-Orly Airport;Nantes Atlantique Airport;7;7;19:45;21:00;;;SASCO Airlines;Aerospatiale/Alenia ATR 72-201/-202
W19;Sham Wing Airlines;7400;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;6;6;09:30;10:30;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7400;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;7;7;09:30;10:30;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7400;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;1;1;09:30;10:30;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7400;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;2;2;09:30;10:30;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7400;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;3;3;09:30;10:30;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7400;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;4;4;09:30;10:30;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7400;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;5;5;09:30;10:30;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7401;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;1;1;07:10;08:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7401;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;2;2;07:10;08:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7401;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;3;3;07:10;08:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7401;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;4;4;07:10;08:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7401;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;5;5;07:10;08:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7401;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;6;6;07:10;08:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7401;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;7;7;07:10;08:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7414;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;1;1;13:30;14:35;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7414;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;2;2;13:30;14:35;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7414;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;3;3;13:30;14:35;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7414;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;4;4;13:30;14:35;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7414;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;5;5;13:30;14:35;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7414;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;6;6;13:30;14:35;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7414;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;7;7;13:00;14:00;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7415;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;1;1;18:35;19:40;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7415;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;2;2;18:35;19:40;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7415;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;3;3;18:35;19:40;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7415;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;4;4;18:35;19:40;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7415;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;5;5;18:35;19:40;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7415;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;6;6;18:35;19:40;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7415;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;7;7;19:05;20:10;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7416;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;1;1;20:50;21:50;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7416;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;2;2;20:50;21:50;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7416;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;3;3;20:50;21:50;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7416;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;4;4;20:50;21:50;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7416;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;5;5;20:50;21:50;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7416;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;6;6;20:50;21:50;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7416;#N/A;;Paris-Orly Airport;Lyon Saint-Exupéry Airport;7;7;20:50;21:50;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7417;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;6;6;11:10;12:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;7417;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;7;7;11:10;12:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
