Index,date_mutation,valeur_fonciere,num_voie,type_voie,code_voie,voie,code_postal,commune,code_dep,code_com,no_plan,no_vol,nb_lot,code_typ_local,surface_reel_bati,nb_piece_prin,surf_terrain,tt_surf_carez,vente,vente_etat_futur_achev,appartement,dependance,local_indus_com,maison
1358747,09/09/2022,576517.0,56,RUE,4736,JONQUIERES,31500,TOULOUSE,31,555,491,,0,1,96,2,255,0.0,1,0,0,0,0,1
1341897,14/06/2022,70000.0,17,RUE,7996,ST THOMAS D AQUIN,31400,TOULOUSE,31,555,526,,1,2,18,1,0,18.86,1,0,1,0,0,0
1366078,13/10/2022,180000.0,1462,,B076,ENGARRES,31330,GRENADE SUR GARONNE,31,232,16,,0,1,82,4,1100,0.0,1,0,0,0,0,1
1378420,23/12/2022,317000.0,16,RUE,0199,DU SOLEIL LEVANT,31320,PECHABOU,31,409,91,,0,1,85,4,415,0.0,1,0,0,0,0,1
1365863,13/10/2022,3.0,,,B073,NEGOGALINOS,31120,PORTET SUR GARONNE,31,433,136,,0,,0,0,306,0.0,3,0,0,0,0,0
1323108,07/03/2022,449000.0,6,RUE,0361,ANNA POLITKOVSKAIA,31200,TOULOUSE,31,555,399,,2,3,62,3,0,61.61,2,0,1,1,0,0
1404030,13/10/2022,180000.0,,,B074,PUNTOUS,31410,LONGAGES,31,303,763,,0,,0,0,5066,0.0,2,0,0,0,0,0
1409771,23/12/2022,1060000.0,445,CHE,0196,DU TUCAUT,31600,EAUNES,31,165,128,,5,,0,0,0,0.0,5,1,0,0,0,0
1370757,15/11/2022,424220.0,,,B063,CHABANASSI,31300,TOULOUSE,31,555,91,,2,,0,0,0,0.0,2,1,0,0,0,0
1367103,21/10/2022,358000.0,2,RUE,0300,DES ECOLES,31320,CASTANET TOLOSAN,31,113,219,,2,2,65,3,0,66.23,2,0,1,1,0,0
1326886,24/03/2022,530604.0,22,BD,5080,LASCROSSES,31000,TOULOUSE,31,555,207,,5,2,43,2,0,43.46,3,0,1,1,0,0
1405029,21/10/2022,1189800.0,2212,RTE,0301,DU PLANTAUREL,31860,LABARTHE SUR LEZE,31,248,205,,3,,0,0,0,0.0,3,1,0,0,0,0
1406168,21/11/2022,1540000.0,7,RUE,0195,RICHARD WAGNER,31600,SEYSSES,31,547,337,,1,3,357,16,1124,0.0,9,0,1,1,0,1
1336454,31/05/2022,2344600.0,237,RUE,1820,GASTON DOUMERGUE,31170,TOURNEFEUILLE,31,557,65,,9,3,35,0,0,0.0,9,1,0,1,1,0
1374711,29/11/2022,262440.0,6,RUE,0810,SAINT JEAN,31130,BALMA,31,44,564,,2,,0,0,0,0.0,2,1,0,0,0,0
1337486,24/05/2022,470000.0,4,RUE,7307,RAYMOND DELMOTTE,31400,TOULOUSE,31,555,343,,4,2,65,3,0,0.0,2,0,1,1,0,0
1334415,18/05/2022,168000.0,24,AV,5848,DES MAZADES,31200,TOULOUSE,31,555,513,,1,2,65,4,0,0.0,1,0,1,0,0,0
1340759,14/06/2022,466952.0,320,RTE,7988,DE SAINT SIMON,31100,TOULOUSE,31,555,609,,4,2,122,5,0,38.23,4,0,1,1,0,0
1354211,18/08/2022,553800.0,380,RTE,7988,DE SAINT SIMON,31100,TOULOUSE,31,555,291,,2,,0,0,0,0.0,2,1,0,0,0,0
1403308,13/10/2022,172360.0,,,B066,PLAINE DU MOULIN D EMPEAUX,31470,ST THOMAS,31,518,810,,0,,0,0,2965,0.0,3,0,0,0,0,0
1333543,21/04/2022,456000.0,111,RUE,8588,DES TROENES,31200,TOULOUSE,31,555,367,,5,3,42,2,0,0.0,3,0,1,1,0,0
1330278,26/04/2022,78000.0,20,BD,5080,LASCROSSES,31000,TOULOUSE,31,555,86,,2,3,0,0,0,0.0,2,0,0,1,0,0
1340779,08/06/2022,288000.0,8,AV,3861,GEORGES POMPIDOU,31500,TOULOUSE,31,555,651,,4,2,35,2,0,44.0,2,0,1,1,0,0
1405739,15/11/2022,139000.0,,,B078,DARRE LA HOUNT,31310,MONTBRUN BOCAGE,31,365,592,,0,,0,0,85180,0.0,10,0,0,0,0,0
1324711,07/03/2022,604400.0,2,ALL,0345,DU CHATEAU,31770,COLOMIERS,31,149,1450,,16,3,47,2,0,0.0,4,0,1,1,0,0
1405449,15/11/2022,3209.05,,,B074,PIQUEPE,31600,EAUNES,31,165,295,,0,,0,0,4937,0.0,1,0,0,0,0,0
1321498,17/02/2022,474900.0,31,AV,2328,DES COTEAUX,31400,TOULOUSE,31,555,113,,5,3,45,2,0,0.0,3,0,1,1,0,0
1331683,22/04/2022,1196004.0,1,PL,7300,DU RAVELIN,31300,TOULOUSE,31,555,726,,5,3,74,4,0,73.11,3,0,1,1,0,0
1367204,03/11/2022,204000.0,191,RTE,5096,DE LAUNAGUET,31200,TOULOUSE,31,555,1,,2,2,44,2,0,0.0,2,0,1,1,0,0
1327509,04/04/2022,1712712.0,12,AV,3861,GEORGES POMPIDOU,31500,TOULOUSE,31,555,165,,3,2,150,5,0,0.0,3,0,1,1,0,0
1331656,14/04/2022,170000.0,3,RUE,3076,ESPINASSE,31000,TOULOUSE,31,555,475,,1,2,24,1,0,0.0,1,0,1,0,0,0
1315266,25/01/2022,268900.0,14,RUE,4199,HENRI ZIEGLER,31300,TOULOUSE,31,555,117,,1,1,105,5,0,0.0,1,0,0,0,0,1
1365553,13/10/2022,178500.0,,,B055,AU VILLAGE,31140,PECHBONNIEU,31,410,478,,0,,0,0,15,0.0,1,0,0,0,0,0
1403031,13/10/2022,3000.0,,,B053,LA GOUTE,31160,MONTASTRUC-DE-SALIES,31,357,582,,0,,0,0,5570,0.0,1,0,0,0,0,0
1356766,30/08/2022,162000.0,3,RUE,2599,DEODAT ROCHE,31100,TOULOUSE,31,555,114,,2,3,24,1,0,0.0,2,0,1,1,0,0
1406018,15/11/2022,90070.0,,,B049,LOUBINE,31190,MIREMONT,31,345,1319,,0,,0,0,970,0.0,2,0,0,0,0,0
1346056,12/07/2022,523210.0,41,RUE,7604,ROQUELAINE,31000,TOULOUSE,31,555,747,,3,3,69,3,0,46.24,3,0,1,1,0,0
1371794,15/11/2022,700.0,,,B045,TOULOUSENC,31480,CADOURS,31,98,2,,0,,0,0,610,0.0,1,0,0,0,0,0
1397787,08/07/2022,358000.0,6,RUE,1088,NOEL SERRANI,31470,FONSORBES,31,187,130,,0,1,144,4,1000,0.0,1,0,0,0,0,1
1360003,30/08/2022,735000.0,20,RUE,2596,DENIS PAPIN,31500,TOULOUSE,31,555,70,,3,,0,0,0,0.0,3,1,0,0,0,0
1365241,21/10/2022,288000.0,1,RUE,2980,EMILE HEYBRARD,31300,TOULOUSE,31,555,337,,2,3,61,3,0,0.0,2,0,1,1,0,0
1372488,01/12/2022,398000.0,1,RUE,7358,DES REDOUTES,31500,TOULOUSE,31,555,190,,1,3,0,0,0,0.0,1,0,0,1,0,0
1357982,23/08/2022,149110.0,157,CHE,8088,DE LA SALADE PONSAN,31400,TOULOUSE,31,555,470,,2,3,15,1,0,14.73,2,0,1,1,0,0
1317757,05/02/2022,232600.0,42,RUE,0331,FARA SABINA,31340,VILLEMUR SUR TARN,31,584,2391,,1,1,94,4,0,0.0,1,0,0,0,0,1
1369082,31/10/2022,547000.0,4,BD,2198,JEAN GAY,31170,TOURNEFEUILLE,31,557,455,,1,4,163,0,0,153.07,1,0,0,0,1,0
1403047,13/10/2022,21000.0,,,B058,GOUTES,31160,MONTASTRUC-DE-SALIES,31,357,726,,0,,0,0,34583,0.0,7,0,0,0,0,0
1351980,21/07/2022,192000.0,157,CHE,8088,DE LA SALADE PONSAN,31400,TOULOUSE,31,555,470,,2,3,26,2,0,0.0,2,0,1,1,0,0
1358306,08/09/2022,246000.0,156,RUE,3380,DES FONTAINES,31300,TOULOUSE,31,555,87,,4,2,46,3,0,0.0,2,0,1,1,0,0
1340224,23/05/2022,14950.0,28,CHE,8568,TRICOU,31200,TOULOUSE,31,555,226,,1,3,0,0,0,0.0,1,0,0,1,0,0
1361943,15/09/2022,1035450.0,7,RUE,8867,DU VIGNEMALE,31500,TOULOUSE,31,555,272,,5,2,84,5,0,100.02,3,0,1,1,0,0
1359845,09/09/2022,628000.0,6,ALL,4702,JEANNE BARRET,31500,TOULOUSE,31,555,182,,2,,0,0,0,0.0,2,1,0,0,0,0
1370510,23/11/2022,522700.0,3,RUE,0319,EDMOND ROSTAND,31130,BALMA,31,44,444,,2,2,65,3,0,0.0,2,0,1,1,0,0
1321605,22/02/2022,115800.0,2,AV,5044,DE LARDENNE,31100,TOULOUSE,31,555,108,,1,,0,0,0,0.0,1,1,0,0,0,0
1408368,17/12/2022,120000.0,35,,B059,VILLAGE,31440,SAINT-BEAT-LEZ,31,471,273,,0,1,110,4,220,0.0,1,0,0,0,0,1
1403060,13/10/2022,9000.0,,,B045,SERRE DET CASSE,31160,ROUEDE,31,461,417,,0,,0,0,11410,0.0,3,0,0,0,0,0
1403378,13/10/2022,220000.0,,,B042,DEVANT CLAREDE,31160,MONTASTRUC-DE-SALIES,31,357,756,,0,,0,0,4895,0.0,1,0,0,0,0,0
1404032,13/10/2022,2000.0,,,B040,LE FIOT,31220,SAINT MICHEL,31,505,841,,0,,0,0,2681,0.0,2,0,0,0,0,0
1315745,20/01/2022,266000.0,5,BD,5052,DE LARRAMET,31300,TOULOUSE,31,555,537,,4,3,68,4,0,69.94,2,0,1,1,0,0
1409116,17/12/2022,274770.0,,,B051,COUTELOT,31370,BERAT,31,65,1153,,0,,0,0,77,0.0,1,0,0,0,0,0
1368831,15/11/2022,240000.0,,,B056,HOURGUETTES,31530,LASSERRE-PRADERE,31,277,984,,0,,0,0,45,0.0,1,0,0,0,0,0
1344655,05/07/2022,462000.0,6,ALL,4702,JEANNE BARRET,31500,TOULOUSE,31,555,182,,2,,0,0,0,0.0,2,1,0,0,0,0
1347853,11/07/2022,1020000.0,3,RUE,8867,DU VIGNEMALE,31500,TOULOUSE,31,555,271,,5,3,92,5,0,0.0,3,0,1,1,0,0
1322412,07/03/2022,186945.4,180,ALL,0324,DU PUYMORENS,31330,MERVILLE,31,341,1959,,2,3,42,2,0,0.0,2,0,1,1,0,0
1403054,13/10/2022,18002.0,,,B049,FUECH,31160,MONTASTRUC-DE-SALIES,31,357,892,,0,,0,0,16118,0.0,8,0,0,0,0,0
1323128,08/03/2022,776100.0,2,ALL,1742,DES FRERES HIGOUNENG,31170,TOURNEFEUILLE,31,557,476,,5,3,97,5,0,64.0,5,0,1,1,0,0
1367863,03/11/2022,937500.0,8,IMP,5077,DE LASCAUX,31500,TOULOUSE,31,555,138,,6,3,80,4,0,81.29,3,0,1,1,0,0
1377603,24/12/2022,1440000.0,3,AV,1560,ROQUEFORT,31250,REVEL,31,451,477,,0,4,1010,0,925,0.0,4,0,0,0,1,0
1368648,21/10/2022,231920.0,24,RUE,2978,EMILE GUYOU,31400,TOULOUSE,31,555,157,,4,3,38,2,0,0.0,2,0,1,1,0,0
1372553,30/11/2022,710800.0,29,ALL,5816,MAURICE SARRAUT,31300,TOULOUSE,31,555,112,,2,3,66,3,0,0.0,2,1,1,1,0,0
1370671,16/11/2022,188840.0,20,RUE,8476,THOMAS EDISON,31400,TOULOUSE,31,555,129,,3,3,36,2,0,0.0,2,0,1,1,0,0
1314134,03/01/2022,260000.0,1,RUE,2980,EMILE HEYBRARD,31300,TOULOUSE,31,555,337,,2,2,44,2,0,0.0,2,0,1,1,0,0
1352278,01/08/2022,84390.0,38,AV,4220,DE L HERS,31500,TOULOUSE,31,555,12,,1,2,23,1,0,22.6,1,0,1,0,0,0
1352914,26/07/2022,287000.0,,,B164,LA VILLE,31460,CARAMAN,31,106,526,,0,,0,0,228,0.0,1,0,0,0,0,0
1341851,30/05/2022,398000.0,12,AV,0400,LATECOERE,31520,RAMONVILLE ST AGNE,31,446,318,,0,,0,0,338,0.0,1,0,0,0,0,0
1405569,15/11/2022,1326000.0,,,B029,LES CHAMPS DE BERTOULOTS,31600,EAUNES,31,165,55,,0,,0,0,3052,0.0,3,0,0,0,0,0
1363555,15/09/2022,698000.0,122,RUE,6236,DE NEGRENEYS,31200,TOULOUSE,31,555,242,,2,1,73,4,0,0.0,2,0,0,1,0,1
1330359,15/04/2022,73000.0,10,RUE,4434,JACQUELINE AURIOL,31400,TOULOUSE,31,555,192,,1,2,23,1,0,0.0,1,0,1,0,0,0
1376560,02/12/2022,15000.0,,,A102,GOLDEN PARK,31840,SEILH,31,541,682,,1,3,0,0,0,0.0,1,0,0,1,0,0
1373800,17/11/2022,361137.0,2,RUE,7226,DE QUERIGUT,31100,TOULOUSE,31,555,199,,0,1,102,4,562,0.0,1,0,0,0,0,1
1361321,20/09/2022,119105.0,,CHE,0550,DU MOULIN,31620,CASTELNAU D ESTRETEFONDS,31,118,1702,,0,,0,0,4100,0.0,1,0,0,0,0,0
1370014,15/11/2022,28548.0,,,B020,LAS GRABOS,31520,RAMONVILLE ST AGNE,31,446,22,,0,,0,0,3172,0.0,1,0,0,0,0,0
1328388,09/04/2022,810000.0,70,CHE,0320,DES COTEAUX,31780,CASTELGINEST,31,116,255,,0,3,117,4,1200,0.0,2,0,0,1,0,1
1313558,05/01/2022,740000.0,24,AV,0502,DE LAGARDE,31130,BALMA,31,44,170,,4,2,75,1,0,49.77,4,0,1,0,1,0
1338099,16/05/2022,380820.0,64,RUE,3044,ERNEST RENAN,31200,TOULOUSE,31,555,80,,3,2,55,3,0,0.0,3,0,1,1,0,0
1337404,30/05/2022,1.0,6,RUE,0405,GERMINAL,31130,BALMA,31,44,613,,0,,0,0,18,0.0,1,0,0,0,0,0
1362005,13/09/2022,560000.0,31,RUE,6048,MONTCABRIER,31500,TOULOUSE,31,555,356,,0,2,61,3,448,0.0,2,0,1,0,0,0
1313595,03/01/2022,143000.0,103,RUE,0393,DU TOURMALET,31330,MERVILLE,31,341,2908,,0,1,84,4,309,0.0,1,0,0,0,0,1
1356485,25/08/2022,390000.0,15,RUE,8208,DE LA SEINE,31100,TOULOUSE,31,555,227,,0,1,120,5,493,0.0,1,0,0,0,0,1
1323443,09/03/2022,250000.0,4,ALL,0511,DE L ESTAQUE,31770,COLOMIERS,31,149,126,,0,1,90,4,626,0.0,1,0,0,0,0,1
1356867,08/09/2022,1093720.0,67,CHE,3384,DES FONTANELLES,31500,TOULOUSE,31,555,556,,0,1,189,5,392,0.0,1,0,0,0,0,1
1331943,26/04/2022,335760.0,2,AV,5044,DE LARDENNE,31100,TOULOUSE,31,555,108,,2,,0,0,0,0.0,2,1,0,0,0,0
1370784,15/11/2022,0.0,,,B039,LE VILLAGE,31380,ST JEAN LHERM,31,489,746,,0,,0,0,458,0.0,2,0,0,0,0,0
1405271,15/11/2022,2800.0,,,B032,GOURRINON,31260,MONTSAUNES,31,391,358,,0,,0,0,8450,0.0,2,0,0,0,0,0
1370782,15/11/2022,286623.38,,,B031,LA MASQUERE,31750,ESCALQUENS,31,169,377,,0,,0,0,11159,0.0,3,0,0,0,0,0
1362050,21/09/2022,770700.0,2,RUE,1930,MAUBEC,31830,PLAISANCE DU TOUCH,31,424,391,,3,,0,0,0,14.0,3,1,0,0,0,0
1382378,29/12/2022,652000.0,,AV,0695,DE LA PLAINE,31130,BALMA,31,44,136,,2,,0,0,0,0.0,2,1,0,0,0,0
1359641,16/09/2022,345000.0,119,IMP,7607,ROQUEMAUREL,31300,TOULOUSE,31,555,126,,5,2,48,2,0,49.5,3,0,1,1,0,0
1367834,21/10/2022,1404000.0,78,CHE,2916,DE L'EGLISE LALANDE,31200,TOULOUSE,31,555,470,,5,3,0,0,0,0.0,5,1,0,1,0,0
1340325,08/06/2022,120000.0,5,RUE,1236,DU BOIS FLEURI,31500,TOULOUSE,31,555,236,,0,1,120,4,560,0.0,1,0,0,0,0,1
1372599,23/11/2022,79253.23,4,RUE,0361,ANNA POLITKOVSKAIA,31200,TOULOUSE,31,555,397,,1,2,18,1,0,0.0,1,0,1,0,0,0
1373288,15/11/2022,448800.0,,,B009,DARRE LES BERGES,31290,VILLENOUVELLE,31,589,1425,,0,,0,0,3817,0.0,5,0,0,0,0,0
1323076,07/03/2022,352000.0,76,RTE,0381,DE LA SAUNE,31130,QUINT,31,445,9,,2,2,41,2,0,0.0,2,0,1,1,0,0
1405673,15/11/2022,14385.0,,,B007,LE COMMUNAL,31430,ST ELIX LE CHATEAU,31,476,1541,,0,,0,0,10845,0.0,8,0,0,0,1,0
1344788,08/06/2022,1095000.0,1,RUE,1232,BOILLY,31300,TOULOUSE,31,555,388,,3,,0,0,0,0.0,3,1,0,0,0,0
1382267,29/12/2022,206000.0,23,RUE,0656,AUGUSTE RENOIR,31200,TOULOUSE,31,555,376,,2,2,36,1,0,0.0,2,0,1,1,0,0
1359926,30/08/2022,136150.0,17,BD,2556,DELACOURTIE,31400,TOULOUSE,31,555,202,,1,2,22,1,0,0.0,1,0,1,0,0,0
1407010,15/11/2022,145000.0,,,B003,BARRAILLAS,31210,POINTIS-DE-RIVIERE,31,426,17,,0,,0,0,1515,0.0,1,0,0,0,0,0
1317845,27/01/2022,1855800.0,12,RUE,4344,DE L INVENTION,31500,TOULOUSE,31,555,65,,0,1,81,5,816,0.0,3,0,0,1,0,1
1338361,24/05/2022,110000.0,24,RUE,7384,DU REMPART ST ETIENNE,31000,TOULOUSE,31,555,53,,1,2,14,1,0,0.0,1,0,1,0,0,0
1364081,20/09/2022,210000.0,16,RUE,0572,DE L'ASPIN,31100,TOULOUSE,31,555,361,,0,1,56,3,177,0.0,1,0,0,0,0,1
1383679,05/01/2022,615000.0,15,RUE,0520,DES LAVANDIERES,31270,VILLENEUVE TOLOSANE,31,588,434,,3,,0,0,0,0.0,3,1,0,0,0,0
1377776,29/12/2022,546000.0,1,RUE,0660,DU STADE,31270,CUGNAUX,31,157,50,,2,,0,0,0,0.0,2,1,0,0,0,0
1392290,30/04/2022,1371300.0,12,RUE,0617,DES MURIERS,31270,VILLENEUVE TOLOSANE,31,588,147,,0,1,188,5,2340,0.0,3,0,0,1,0,1
1409746,29/12/2022,337000.0,19,IMP,0661,PAYREAU,31270,VILLENEUVE TOLOSANE,31,588,94,,0,1,99,4,350,0.0,1,0,0,0,0,1
1367340,18/10/2022,25000.0,185,AV,6160,DE MURET,31300,TOULOUSE,31,555,29,,1,3,0,0,0,0.0,1,0,0,1,0,0
1342575,30/06/2022,375000.0,3,ALL,0286,MOISE MAIMONIDE,31560,NAILLOUX,31,396,541,,3,2,65,3,0,0.0,3,0,1,1,0,0
1346249,30/06/2022,57000.0,9,RUE,0285,DES DOUELLES,31620,FRONTON,31,202,2592,,0,,0,0,350,0.0,1,0,0,0,0,0
1377682,29/12/2022,175000.0,22,RUE,0663,AUGUSTIN DASSIER,31200,TOULOUSE,31,555,196,,1,1,74,4,0,0.0,1,0,0,0,0,1
1370666,21/11/2022,1709600.0,1,CHE,0190,TOULOUSAIN,31650,AUZIELLE,31,36,917,,4,3,176,8,1126,0.0,8,0,1,1,0,1
1405727,15/11/2022,782300.0,,,B019,LE VILLAGE SUD OUEST,31120,ROQUETTES,31,460,435,,2,,0,0,392,0.0,3,1,0,0,0,0
1322550,07/03/2022,785700.0,7,RUE,0370,SUZANNE VALADON,31850,MONTRABE,31,389,240,,3,,0,0,0,0.0,3,1,0,0,0,0
1369533,04/11/2022,2230500.0,8,RUE,6448,OZENNE,31000,TOULOUSE,31,555,151,,5,2,127,3,0,121.61,3,0,1,1,0,0
1370396,15/11/2022,83000.0,,,B016,ENCOULAOU,31530,SAINT-PAUL-SUR-SAVE,31,507,650,,0,,0,0,487,0.0,1,0,0,0,0,0
1406877,15/11/2022,8000.0,,,B015,BAUDEAN,31390,CARBONNE,31,107,1343,,0,,0,0,18108,0.0,1,0,0,0,0,0
1317107,20/01/2022,279500.0,272,RTE,5096,DE LAUNAGUET,31200,TOULOUSE,31,555,928,,2,3,55,3,0,0.0,2,0,1,1,0,0
1406297,15/11/2022,780000.0,,,B012,FABAS,31110,BENQUE-DESSOUS-ET-DESSUS,31,64,330,,0,,0,0,8200,0.0,6,0,0,0,0,0
1318525,27/01/2022,191750.0,8,RUE,6988,DE LA POMME,31000,TOULOUSE,31,555,248,,1,2,50,3,0,44.87,1,0,1,0,0,0
1407009,15/11/2022,145000.0,,,B011,CAMPAOUAN,31210,POINTIS-DE-RIVIERE,31,426,793,,0,,0,0,766,0.0,1,0,0,0,0,0
1370280,15/11/2022,1.0,,,B010,AYGA,31500,TOULOUSE,31,555,231,,0,,0,0,628,0.0,1,0,0,0,0,0
1374269,01/12/2022,27750.0,5,RUE,7304,DU RAVELIN,31300,TOULOUSE,31,555,808,,1,3,0,0,0,0.0,1,0,0,1,0,0
1374749,23/11/2022,2117000.0,,CHE,0360,DU REBEILLOU,31130,QUINT,31,445,304,,0,,179,8,1211,0.0,5,0,1,0,0,1
1335084,16/05/2022,784000.0,1,RUE,3035,ERNEST DUFER,31300,TOULOUSE,31,555,221,,7,3,85,4,0,77.96,4,0,1,1,0,0
1326889,24/03/2022,228000.0,242,RTE,5096,DE LAUNAGUET,31200,TOULOUSE,31,555,489,,2,3,54,3,0,0.0,2,0,1,1,0,0
1342817,15/06/2022,680000.0,16,RUE,6720,DES PENITENTS BLANCS,31000,TOULOUSE,31,555,116,,4,2,60,3,0,59.41,2,0,1,1,0,0
1345509,30/06/2022,2.16E7,,AV,0256,DE L ESC NORMANDIE NIEMEN,31700,BLAGNAC,31,69,570,,0,,0,0,694,0.0,1,0,0,0,0,0
1377451,19/12/2022,1797900.0,,,B254,SAINT MARTIN,31500,TOULOUSE,31,555,193,,9,,0,0,0,60.74,9,1,0,0,0,0
1328379,05/04/2022,268700.0,6,CHE,0025,DU CAOULET,31650,AUZIELLE,31,36,292,,0,1,88,4,119,0.0,1,0,0,0,0,1
1340449,14/06/2022,95000.0,42,GR,7916,GRANDE RUE SAINT MICHEL,31400,TOULOUSE,31,555,331,,1,2,21,1,0,0.0,1,0,1,0,0,0
1334611,04/05/2022,273585.0,2,IMP,1032,BELOU,31200,TOULOUSE,31,555,248,,0,1,56,2,236,0.0,1,0,0,0,0,1
1328398,05/04/2022,277100.0,2,RUE,0020,DES ANEMONES,31750,ESCALQUENS,31,169,192,,0,1,79,3,608,0.0,1,0,0,0,0,1
1347787,30/06/2022,164906.25,31,RUE,0252,DES AMIDONNIERS,31000,TOULOUSE,31,555,258,,1,2,32,2,0,0.0,1,0,1,0,0,0
1328721,05/04/2022,157500.0,55,RUE,0022,CAZALES,31330,GRENADE SUR GARONNE,31,232,1785,,0,1,69,2,54,0.0,1,0,0,0,0,1
1328234,07/04/2022,1227000.0,16,RUE,0175,DE LA REPUBLIQUE,31330,GRENADE SUR GARONNE,31,232,3204,,0,2,199,5,627,0.0,3,0,1,0,1,1
1336247,02/05/2022,358280.0,8,RUE,3542,FRANCOISE GIROUD,31300,TOULOUSE,31,555,156,,2,3,43,2,0,43.2,2,0,1,1,0,0
1329746,13/04/2022,281714.4,2,RUE,4292,DES IFS,31500,TOULOUSE,31,555,203,,2,3,63,3,0,49.7,2,0,1,1,0,0
1389697,05/04/2022,278990.0,346,CHE,0028,DE BARTAS,31470,ST LYS,31,499,3056,,0,1,102,4,1168,0.0,1,0,0,0,0,1
1389253,30/03/2022,210700.0,40,RUE,0770,HENRI DUNANT,31600,MURET,31,395,35,,0,1,89,4,573,0.0,1,0,0,0,0,1
1318437,02/02/2022,480000.0,4,RUE,1408,DES BRAVES,31300,TOULOUSE,31,555,393,,5,2,81,5,0,80.31,3,0,1,1,0,0
1329242,11/04/2022,408000.0,10,AV,4150,HENRI GUILLAUMET,31500,TOULOUSE,31,555,191,,5,3,32,1,0,0.0,3,0,1,1,0,0
1321599,25/02/2022,931500.0,39,RUE,6652,PAUL VALERY,31200,TOULOUSE,31,555,292,,3,,0,0,0,0.0,3,1,0,0,0,0
1362445,22/09/2022,300000.0,83,AV,0780,TOLOSANE,31520,RAMONVILLE ST AGNE,31,446,203,,2,3,42,2,0,0.0,2,0,1,1,0,0
1316377,31/01/2022,140000.0,218,RTE,8244,DE SEYSSES,31100,TOULOUSE,31,555,187,,2,3,33,1,0,0.0,2,0,1,1,0,0
1337323,07/06/2022,840000.0,21,AV,2400,DES PYRENEES,31830,PLAISANCE DU TOUCH,31,424,345,,0,3,140,5,556,0.0,2,0,0,1,0,1
1346041,30/06/2022,225810.0,6,RUE,0263,DES NEBULEUSES,31130,QUINT,31,445,457,,0,1,95,5,594,0.0,1,0,0,0,0,1
1331598,05/04/2022,484200.0,41,CHEM,2693,DU DOCTEUR DIDIER DASQUE,31400,TOULOUSE,31,555,82,,6,3,50,2,0,0.0,3,0,1,1,0,0
1389714,05/04/2022,539200.0,42,RUE,0033,DE BEAUCRU,31120,ROQUETTES,31,460,80,,4,3,47,2,0,0.0,4,0,1,1,0,0
1356092,25/08/2022,6000.0,181,RTE,8244,DE SEYSSES,31100,TOULOUSE,31,555,399,,1,3,0,0,0,0.0,1,0,0,1,0,0
1359704,20/09/2022,260000.0,1,IMP,0524,JEAN GABIN,31700,BLAGNAC,31,69,448,,2,3,47,2,0,46.96,2,0,1,1,0,0
1327600,05/04/2022,1132800.0,1166,CHE,0039,DES MARTIS,31620,BOULOC,31,79,131,,0,3,202,9,731,0.0,4,0,0,1,0,1
1382473,29/12/2022,479250.0,2,ALL,0645,DE REGUSSOL,31620,CASTELNAU D ESTRETEFONDS,31,118,64,,3,3,62,3,0,0.0,3,0,1,1,0,0
1330339,30/03/2022,360000.0,85,AV,0780,TOLOSANE,31520,RAMONVILLE ST AGNE,31,446,197,,2,3,59,3,0,0.0,2,0,1,1,0,0
1391470,07/05/2022,393744.0,4,CHEM,0005,DE LACAR,31350,CHARLAS,31,138,648,,0,1,210,8,2700,0.0,2,0,0,0,0,1
1341185,02/06/2022,253200.0,49,RUE,5920,MICHEL ANGE,31200,TOULOUSE,31,555,71,,2,3,47,2,0,0.0,2,0,1,1,0,0
1321243,25/02/2022,64000.0,9001,RUE,6625,PAUL GAUGUIN,31100,TOULOUSE,31,555,207,,4,3,41,1,0,38.63,2,0,1,1,0,0
1328274,05/04/2022,139000.0,57,CHE,0003,SAINT DOMINIQUE,31530,LASSERRE-PRADERE,31,277,521,,0,,0,0,1039,0.0,1,0,0,0,0,0
1348039,30/06/2022,5900000.0,153,RUE,0233,DU LAC,31670,LABEGE,31,254,59,,0,4,2319,0,8836,0.0,1,0,0,0,1,0
1377570,28/12/2022,170000.0,55,CHE,1892,DU CHAPITRE,31100,TOULOUSE,31,555,538,,2,2,31,1,0,0.0,2,0,1,1,0,0
1388590,05/04/2022,116800.0,715,RTE,0004,DES BARRAQUETTES,31580,LECUSSAN,31,289,333,,0,1,100,3,2065,0.0,1,0,0,0,0,1
1331805,14/04/2022,1019250.0,50,RUE,5652,DU MARECHAL JOFFRE,31100,TOULOUSE,31,555,475,,0,3,72,5,984,0.0,3,0,0,1,0,1
1334512,04/05/2022,430000.0,2,RUE,1010,DU SOC,31780,CASTELGINEST,31,116,140,,0,1,99,5,549,0.0,2,0,0,0,0,1
1340458,10/06/2022,577500.0,147,CHE,5028,LAPUJADE,31200,TOULOUSE,31,555,374,,3,3,65,3,0,0.0,3,0,1,1,0,0
1368939,09/11/2022,140000.0,9001,RUE,5554,DE MANSENCAL,31500,TOULOUSE,31,555,30,,1,3,0,0,0,0.0,1,0,0,1,0,0
1399312,30/07/2022,1041450.0,12,RUE,0125,DU LAVOIR,31430,ST ELIX LE CHATEAU,31,476,105,,0,1,220,5,1860,0.0,3,0,0,1,0,1
1353271,04/08/2022,167000.0,5,RUE,5809,MAURICE MELAT,31200,TOULOUSE,31,555,927,,0,1,64,3,258,0.0,1,0,0,0,0,1
