index,date_mutation,valeur_fonciere,num_voie,type_voie,code_voie,voie,code_postal,commune,code_dep,code_com,no_plan,no_vol,nb_lot,code_typ_local,surface_reel_bati,nb_piece_prin,surf_terrain,tt_surf_carez,vente,vente_etat_futur_achev,appartement,dependance,local_indus_com,maison
30/01/2023,30/01/2023,685200.0,27,CHE,0355,BENECH,31470,FONSORBES,31,187,502,,0,,0,0,73,0.0,1,0,0,0,0,0
30/03/2023,30/03/2023,704500.0,,,B037,LES VIGNES,31210,CUGURON,31,158,213,,0,,0,0,5610,0.0,4,0,0,0,0,0
30/05/2023,30/05/2023,250000.0,16,RUE,0376,ANTOINE COURTHIEU,31500,TOULOUSE,31,555,351,,2,2,30,2,0,29.41,2,0,1,1,0,0
27/03/2023,27/03/2023,20000.0,3,RUE,2175,COLETTE,31200,TOULOUSE,31,555,380,,1,3,0,0,0,0.0,1,0,0,1,0,0
30/05/2023,30/05/2023,9886000.0,56,CHE,0370,DE RIBAUTE,31130,QUINT,31,445,28,,2,3,509,18,8372,0.0,10,0,1,1,0,1
28/08/2023,28/08/2023,682000.0,23,RUE,0624,AUDIGUIER,31500,TOULOUSE,31,555,23,,0,1,80,3,247,0.0,1,0,0,0,0,1
30/03/2023,30/03/2023,8000.0,,,B066,LATOUR,31390,MARQUEFAVE,31,320,1851,,0,,0,0,2395,0.0,8,0,0,0,0,0
30/03/2023,30/03/2023,592700.0,,,B063,CHABANASSI,31300,TOULOUSE,31,555,91,,2,,0,0,0,0.0,2,1,0,0,0,0
22/12/2023,22/12/2023,1113000.0,37,AV,1490,DES GUIS,31830,PLAISANCE DU TOUCH,31,424,537,,0,3,153,6,1100,0.0,3,0,0,1,0,1
15/03/2023,15/03/2023,237500.0,15,RTE,0165,DE MAURESSAC,31190,AUTERIVE,31,33,455,,0,1,102,4,583,0.0,1,0,0,0,0,1
17/04/2023,17/04/2023,900000.0,33,RTE,0186,DE SEILH,31700,CORNEBARRIEU,31,150,427,,0,2,215,11,5716,0.0,4,0,1,1,0,0
25/11/2023,25/11/2023,540000.0,8,IMP,0171,LES VILLAS DE L'ARMAJOU,31800,VILLENEUVE DE RIVIERE,31,585,1508,,0,1,92,4,2076,0.0,2,0,0,1,0,1
20/09/2023,20/09/2023,152950.0,26,RUE,0656,AUGUSTE RENOIR,31200,TOULOUSE,31,555,183,,1,2,47,2,0,46.61,1,0,1,0,0,0
07/03/2023,07/03/2023,3426880.0,11,RUE,0040,ACHILLE VIADIEU,31400,TOULOUSE,31,555,171,,3,,218,10,6880,0.0,11,1,0,1,0,1
06/09/2023,06/09/2023,454300.0,20,RUE,5000,DU LANGUEDOC,31000,TOULOUSE,31,555,134,,2,2,130,4,0,0.0,2,0,1,0,0,0
29/11/2023,29/11/2023,3668673.5,11,ALL,7144,PROF CAMILLE SOULA,31400,TOULOUSE,31,555,22,,0,,0,0,28134,0.0,8,0,0,0,0,0
10/03/2023,10/03/2023,2812000.0,10,RUE,7368,REILLE,31500,TOULOUSE,31,555,185,,0,1,160,6,529,0.0,4,0,0,1,0,1
30/03/2023,30/03/2023,2647.0,,,B056,LA PLAINE DES EGAUX,31870,LAGARDELLE SUR LEZE,31,263,324,,0,,0,0,2295,0.0,1,0,0,0,0,0
30/03/2023,30/03/2023,130000.0,203,,B055,EL COUSTOU,31380,PAULHAC,31,407,1848,,0,,0,0,1000,0.0,1,0,0,0,0,0
15/03/2023,15/03/2023,133150.0,43,RUE,0170,GRAND RUE,31310,LATRAPE,31,280,50,,0,1,65,2,165,0.0,1,0,0,0,0,1
04/08/2023,04/08/2023,424000.0,150,AV,3984,DE GRANDE BRETAGNE,31300,TOULOUSE,31,555,328,,2,,0,0,0,0.0,2,1,0,0,0,0
30/03/2023,30/03/2023,12600.0,,,B057,SAVIS,31260,CASSAGNE,31,110,303,,0,,0,0,440,0.0,1,0,0,0,0,0
30/01/2023,30/01/2023,474000.0,2,RUE,0338,DE L'OCCITANIE,31750,ESCALQUENS,31,169,676,,6,3,49,2,0,49.48,3,0,1,1,0,0
30/03/2023,30/03/2023,1600000.0,,,B059,LE VILLAGE,31530,LEVIGNAC SUR SAVE,31,297,243,,0,,0,0,2897,0.0,2,0,0,0,0,0
22/11/2023,22/11/2023,129000.0,7,RUE,3692,GAMBETTA,31000,TOULOUSE,31,555,132,,1,2,20,1,0,18.97,1,0,1,0,0,0
30/10/2023,30/10/2023,440000.0,1,RUE,5904,DE METZ,31000,TOULOUSE,31,555,562,,2,2,43,2,0,42.15,2,0,1,1,0,0
17/02/2023,17/02/2023,438970.0,5,RUE,2090,DES ORMEAUX,31830,PLAISANCE DU TOUCH,31,424,47,,0,1,109,5,672,0.0,1,0,0,0,0,1
15/03/2023,15/03/2023,490000.0,1,RUE,0135,DE MOURLAS,31700,CORNEBARRIEU,31,150,365,,4,4,273,0,0,0.0,1,0,0,0,1,0
01/06/2023,01/06/2023,216180.0,5,AV,6648,PAUL SEJOURNE,31000,TOULOUSE,31,555,251,,2,3,36,2,0,0.0,2,0,1,1,0,0
14/06/2023,14/06/2023,144000.0,2,IMP,5402,LOUIS THARAUD,31300,TOULOUSE,31,555,254,,2,2,18,1,0,0.0,2,0,1,1,0,0
05/07/2023,05/07/2023,766.0,,CHE,0200,DE LA CLOCHE,31270,CUGNAUX,31,157,283,,0,,0,0,29,0.0,1,0,0,0,0,0
10/07/2023,10/07/2023,20000.0,40,RUE,7392,DE REMUSAT,31000,TOULOUSE,31,555,120,,2,4,170,0,0,0.0,1,0,0,0,1,0
12/07/2023,12/07/2023,957000.0,,,B055,GRAMONT,31240,L UNION,31,561,18,,3,,0,0,0,0.0,3,1,0,0,0,0
30/03/2023,30/03/2023,200000.0,,,B086,PETIT PLECH,31230,L ISLE-EN-DODON,31,239,170,,0,,0,0,1080,0.0,2,0,0,0,0,0
21/06/2023,21/06/2023,135000.0,4,RUE,8724,VARSOVIE,31300,TOULOUSE,31,555,680,,1,2,36,2,0,0.0,1,0,1,0,0,0
29/09/2023,29/09/2023,2280000.0,5,RUE,6328,NOULET,31400,TOULOUSE,31,555,64,,0,2,158,6,1472,0.0,4,0,1,1,0,0
10/10/2023,10/10/2023,237500.0,12,LOT,A010,LES HAUTS DU PIGNE,31650,LAUZERVILLE,31,284,136,,0,1,165,4,712,0.0,1,0,0,0,0,1
04/08/2023,04/08/2023,360000.0,14,RUE,1339,DES BOUQUETINS,31200,TOULOUSE,31,555,522,,2,3,85,4,0,84.62,2,0,1,1,0,0
15/03/2023,15/03/2023,1560000.0,350,AV,0140,DE MONTAUBAN,31660,BESSIERES,31,66,192,,0,4,2520,0,3818,0.0,2,0,0,0,1,0
12/07/2023,12/07/2023,184500.0,,,B059,TUSSOULET,31260,MANE,31,315,120,,0,,0,0,1610,0.0,1,0,0,0,0,0
07/07/2023,07/07/2023,187000.0,47,RUE,0007,DE LA BASTIDE,31560,MONTGEARD,31,380,56,,2,2,68,3,0,66.98,2,0,1,1,0,0
29/11/2023,29/11/2023,6000.0,,,B112,TAOULET,31370,RIEUMES,31,454,174,,0,,0,0,2940,0.0,1,0,0,0,0,0
06/02/2023,06/02/2023,1257000.0,41,RUE,1820,GASTON DOUMERGUE,31170,TOURNEFEUILLE,31,557,354,,3,,0,0,0,0.0,3,1,0,0,0,0
03/03/2023,03/03/2023,600000.0,20,AV,0501,DU GENERAL DE GAULLE,31700,BLAGNAC,31,69,626,,3,3,58,3,0,0.0,3,0,1,1,0,0
26/09/2023,26/09/2023,715000.0,32,,B105,EN MARQUIE,31590,VERFEIL,31,573,219,,0,3,54,3,5587,0.0,5,0,0,1,0,1
26/09/2023,26/09/2023,94000.0,,,B100,PLACES,31330,MERVILLE,31,341,3246,,0,,0,0,350,0.0,1,0,0,0,0,0
07/07/2023,07/07/2023,398000.0,45,RUE,0005,DE L'AUTAN,31700,BEAUZELLE,31,56,287,,0,,0,0,292,0.0,1,1,0,0,0,0
12/07/2023,12/07/2023,1300.0,,,B067,LE CAP DE MONTAGNE,31620,FRONTON,31,202,215,,0,,0,0,2465,0.0,1,0,0,0,0,0
12/07/2023,12/07/2023,5400.0,,,B066,COUMERE,31510,SAUVETERRE-DE-COMMINGES,31,535,284,,0,,0,0,7320,0.0,3,0,0,0,0,0
30/03/2023,30/03/2023,640000.0,6,,B077,VILLAGE,31110,ST-AVENTIN,31,470,383,,0,3,153,7,578,0.0,4,0,0,1,0,1
18/09/2023,18/09/2023,3000.0,,,B008,DUSSEDE,31810,VERNET,31,574,383,,0,,0,0,1,0.0,1,0,0,0,0,0
30/03/2023,30/03/2023,100.0,,,B073,LA PUNTO,31410,LONGAGES,31,303,666,,0,,0,0,78,0.0,1,0,0,0,0,0
02/02/2023,02/02/2023,478800.0,,RUE,5920,MICHEL ANGE,31200,TOULOUSE,31,555,141,,2,,0,0,0,0.0,2,1,0,0,0,0
04/10/2023,04/10/2023,350000.0,12,CHE,2152,DES CLOTASSES,31400,TOULOUSE,31,555,89,,2,3,58,3,0,59.15,2,0,1,1,0,0
16/06/2023,16/06/2023,1197000.0,5,RUE,5172,LEON TOLSTOI,31400,TOULOUSE,31,555,309,,3,3,98,4,0,0.0,3,0,1,1,0,0
15/03/2023,15/03/2023,139808.0,1,RUE,0150,DES NOISETIERS,31150,BRUGUIERES,31,91,323,,0,1,88,4,512,0.0,1,0,0,0,0,1
05/04/2023,05/04/2023,372300.0,38,BD,0795,ISIDRO CALDERON SOLANO,31600,MURET,31,395,432,,3,2,43,2,0,0.0,3,0,1,1,0,0
15/03/2023,15/03/2023,232000.0,106,RUE,0112,DE VERDUN,31800,MIRAMONT-DE-COMMINGES,31,344,1319,,0,3,150,6,646,0.0,2,0,0,1,0,1
30/05/2023,30/05/2023,390000.0,360,CHE,0330,DU CIMETIERE,31620,CASTELNAU D ESTRETEFONDS,31,118,2932,,2,1,69,3,0,68.85,2,0,0,1,0,1
20/07/2023,20/07/2023,5.0,,,B133,LA RODO,31830,PLAISANCE DU TOUCH,31,424,309,,0,,0,0,749,0.0,5,0,0,0,0,0
07/07/2023,07/07/2023,432000.0,14,CHE,0019,DU MARCHE,31440,MARIGNAC,31,316,1233,,0,3,84,5,2916,0.0,3,0,0,1,0,1
24/02/2023,24/02/2023,1800000.0,24,RUE,5396,LOUIS PLANA,31500,TOULOUSE,31,555,42,,4,3,184,0,0,0.0,4,0,0,1,1,0
07/03/2023,07/03/2023,713600.0,34,RUE,0093,DES CATALPAS,31140,AUCAMVILLE,31,22,14,,0,1,106,5,1220,0.0,2,0,0,1,0,1
07/07/2023,07/07/2023,762000.0,14,RUE,0012,ALPHONSE DE LAMARTINE,31700,CORNEBARRIEU,31,150,815,,0,3,99,4,1720,0.0,2,0,0,1,0,1
07/03/2023,07/03/2023,246000.0,13,CHE,0095,DES MAILHEAUX,31270,FROUZINS,31,203,13,,2,3,46,2,0,0.0,2,0,1,1,0,0
07/07/2023,07/07/2023,120000.0,51,RTE,0013,DE RIEUMES,31230,LILHAC,31,301,80,,0,1,108,3,919,0.0,1,0,0,0,0,1
07/07/2023,07/07/2023,240000.0,350,IMP,0016,DE LA GARRIGUE,31480,CAUBIAC,31,126,997,,0,1,85,5,543,0.0,1,0,0,0,0,1
12/07/2023,12/07/2023,386600.0,141,,B078,PADOUENG,31330,LAUNAC,31,281,441,,0,3,100,4,2172,0.0,2,0,0,1,0,1
12/07/2023,12/07/2023,1800.0,,,B077,DEOUEZE,31510,SAUVETERRE-DE-COMMINGES,31,535,92,,0,,0,0,1420,0.0,1,0,0,0,0,0
30/01/2023,30/01/2023,308280.0,1,RUE,0360,D'ANNECY,31500,TOULOUSE,31,555,5,,5,3,59,3,0,0.0,3,0,1,1,0,0
12/07/2023,12/07/2023,1800.0,,,B073,COUSTETE,31510,SAUVETERRE-DE-COMMINGES,31,535,369,,0,,0,0,2043,0.0,1,0,0,0,0,0
26/05/2023,26/05/2023,4000.0,,,B111,NAJAC,31460,CARAMAN,31,106,1527,,0,,0,0,1096,0.0,1,0,0,0,0,0
13/10/2023,13/10/2023,293535.0,104,AV,5196,DE LESPINET,31400,TOULOUSE,31,555,61,,2,2,89,4,0,0.0,1,0,1,0,0,0
18/09/2023,18/09/2023,12000.0,,,B013,CAP D ARMAS,31420,MONTOULIEU-ST-BERNARD,31,386,23,,0,,0,0,17670,0.0,3,0,0,0,0,0
06/07/2023,06/07/2023,596600.0,20,RUE,3160,D'EVIAN,31300,TOULOUSE,31,555,39,,4,3,70,4,0,0.0,2,0,0,1,0,1
03/07/2023,03/07/2023,480000.0,4,RUE,4052,GUILLEMIN TARAYRE,31000,TOULOUSE,31,555,234,,1,4,138,0,0,163.43,1,0,0,0,1,0
15/03/2023,15/03/2023,626000.0,20,RUE,2781,M LOUISE DUBREIL JACOTIN,31400,TOULOUSE,31,555,135,,2,,0,0,0,0.0,2,1,0,0,0,0
12/12/2023,12/12/2023,2807500.0,5,RUE,1680,DES FOUGERES,31170,TOURNEFEUILLE,31,557,338,,0,1,280,16,4552,0.0,5,0,0,1,0,1
18/09/2023,18/09/2023,200.0,,,B011,BACHEYRE,31430,LE FOUSSERET,31,193,1022,,0,,0,0,248,0.0,1,0,0,0,0,0
07/07/2023,07/07/2023,574000.0,11,ESP,0028,ANDRE MICHAUX,31130,BALMA,31,44,123,,2,3,0,0,0,0.0,2,0,0,1,0,0
07/03/2023,07/03/2023,746100.0,8,ALL,0080,DE L'AUBRAC,31780,CASTELGINEST,31,116,77,,8,2,230,12,539,95.01,5,0,1,1,0,1
15/03/2023,15/03/2023,809100.0,2,CHE,0125,DE LA GARE,31860,PINS JUSTARET,31,421,62,,3,,0,0,0,0.0,3,1,0,0,0,0
30/03/2023,30/03/2023,250.0,,,B092,MARTEL,31350,ESCANECRABE,31,170,143,,0,,0,0,1874,0.0,1,0,0,0,0,0
07/07/2023,07/07/2023,503640.0,10,CHEM,0023,DE CAPENS,31410,LONGAGES,31,303,311,,0,1,88,4,1438,0.0,2,0,0,1,0,1
15/03/2023,15/03/2023,563340.0,265,ALL,0129,MARYSE BASTIE,31840,AUSSONNE,31,32,882,,9,2,77,4,0,77.75,3,0,1,1,0,0
07/07/2023,07/07/2023,700600.0,408,RUE,0025,CAMI PICHOU,31660,BESSIERES,31,66,1515,,3,1,149,6,500,0.0,4,0,1,1,0,1
18/12/2023,18/12/2023,409950.0,24,RUE,8392,DE TARBES,31500,TOULOUSE,31,555,85,,5,2,54,3,0,0.0,3,0,1,1,0,0
07/03/2023,07/03/2023,640680.0,9,AV,0089,LEON BLUM,31270,FROUZINS,31,203,394,,9,2,70,3,0,0.0,3,0,1,1,0,0
07/07/2023,07/07/2023,420000.0,39,RUE,0026,DES PYRENEES,31260,FIGAROL,31,183,439,,0,1,116,3,1887,0.0,3,0,0,1,0,1
30/03/2023,30/03/2023,80000.0,,,B097,LE RAMOUNAT,31230,L ISLE-EN-DODON,31,239,109,,0,,0,0,125,0.0,1,0,0,0,0,0
12/07/2023,12/07/2023,2844000.0,,,B088,SACAMPO,31110,BAGNERES-DE-LUCHON,31,42,330,,0,,0,0,6338,0.0,9,0,0,0,0,0
26/05/2023,26/05/2023,140000.0,,,B126,FBG DU PRE COMMUN,31230,L ISLE-EN-DODON,31,239,35,,0,,0,0,575,0.0,1,0,0,0,0,0
07/07/2023,07/07/2023,230000.0,13,RUE,0030,DU BAC,31120,PORTET SUR GARONNE,31,433,324,,0,,0,0,695,0.0,1,0,0,0,0,0
18/09/2023,18/09/2023,460000.0,,,B026,LE VILLAGE,31240,ST JEAN,31,488,124,,0,,0,0,203,0.0,1,0,0,0,0,0
30/05/2023,30/05/2023,8920000.0,825,RTE,0328,DE TOULOUSE,31470,ST LYS,31,499,1344,,0,2,3247,6,39744,0.0,4,0,1,1,1,0
18/09/2023,18/09/2023,24000.0,,,B027,ENGAUTIER,31450,MONTBRUN LAURAGAIS,31,366,200,,0,,0,0,10100,0.0,2,0,0,0,0,0
18/09/2023,18/09/2023,5000.0,,,B020,BENTENAC,31580,ST-PLANCARD,31,513,1,,0,,0,0,7030,0.0,1,0,0,0,0,0
10/08/2023,10/08/2023,95000.0,44,RUE,5168,LEON SOULIE,31400,TOULOUSE,31,555,130,,1,2,17,1,0,0.0,1,0,1,0,0,0
18/09/2023,18/09/2023,100000.0,,,B021,LAVIGNASSE,31350,LESPUGUE,31,295,18,,0,,0,0,4190,0.0,2,0,0,0,0,0
26/01/2023,26/01/2023,2761200.0,35,RUE,3604,DES FRERES LION,31000,TOULOUSE,31,555,197,,16,2,200,4,0,183.49,2,0,1,1,0,0
02/11/2023,02/11/2023,452000.0,8,ALL,8983,DR LEJZER LUDWIK ZAMENHOF,31100,TOULOUSE,31,555,416,,2,,0,0,0,42.88,2,1,0,0,0,0
17/03/2023,17/03/2023,256000.0,3,RUE,2420,DE LA LIMAGNE,31170,TOURNEFEUILLE,31,557,209,,0,1,90,5,346,0.0,1,0,0,0,0,1
26/01/2023,26/01/2023,747660.0,4,AV,3608,FRIZAC,31400,TOULOUSE,31,555,32,,5,3,60,2,0,0.0,3,0,1,1,0,0
12/06/2023,12/06/2023,168110.0,12,AV,3116,ETIENNE BILLIERES,31300,TOULOUSE,31,555,808,,1,2,33,2,0,33.3,1,0,1,0,0,0
12/07/2023,12/07/2023,1800.0,,,B131,LAS HARROCHS,31510,SAUVETERRE-DE-COMMINGES,31,535,673,,0,,0,0,810,0.0,1,0,0,0,0,0
07/04/2023,07/04/2023,168000.0,7,RUE,0431,LOUIS BRAILLE,31520,RAMONVILLE ST AGNE,31,446,233,,2,2,22,1,0,22.4,2,0,1,1,0,0
07/04/2023,07/04/2023,1181500.0,,RUE,0430,DE LA VIERGE,31620,LABASTIDE ST SERNIN,31,252,1391,,0,,71,3,1189,0.0,5,0,0,0,0,1
22/09/2023,22/09/2023,4200000.0,9005,RTE,0250,DE LEGUEVIN,31820,PIBRAC,31,417,503,,0,1,390,14,6939,0.0,6,0,0,1,0,1
22/09/2023,22/09/2023,680250.0,48,RUE,0252,DES AMIDONNIERS,31000,TOULOUSE,31,555,517,,9,2,74,4,0,52.65,5,0,1,1,0,0
04/08/2023,04/08/2023,114000.0,3,BD,1256,BONREPOS,31000,TOULOUSE,31,555,467,,1,2,19,1,0,19.14,1,0,1,0,0,0
26/05/2023,26/05/2023,12952.0,,,B218,TOURETTE,31160,ASPET,31,20,1237,,0,,0,0,4948,0.0,1,0,0,0,0,0
02/08/2023,02/08/2023,336000.0,15,RUE,5168,LEON SOULIE,31400,TOULOUSE,31,555,517,,2,2,41,2,0,0.0,2,0,1,1,0,0
06/04/2023,06/04/2023,329700.0,22,ALL,1008,DU PIGEONNIER,31770,COLOMIERS,31,149,173,,3,3,42,2,0,0.0,3,0,1,1,0,0
12/07/2023,12/07/2023,454800.0,9003,,B141,TARDINE,31120,PORTET SUR GARONNE,31,433,29,,0,1,46,3,1796,0.0,3,0,0,1,0,1
07/04/2023,07/04/2023,302000.0,13,RUE,0444,DES ARDENNES,31100,TOULOUSE,31,555,20,,0,3,67,3,814,0.0,2,0,0,1,0,1
07/07/2023,07/07/2023,125000.0,25,RUE,2592,DENFERT ROCHEREAU,31000,TOULOUSE,31,555,323,,1,2,26,1,0,23.99,1,0,1,0,0,0
27/12/2023,27/12/2023,540000.0,2,ALL,0302,JEANNE DEVOS,31770,COLOMIERS,31,149,630,,2,1,260,6,254,47.0,3,1,1,1,0,1
06/04/2023,06/04/2023,1154184.0,,,,,,TOULOUSE,31,555,210,,4,,0,0,0,0.0,4,1,0,0,0,0
09/02/2023,09/02/2023,600000.0,9004,AV,0962,SALVADOR ALLENDE,31120,PORTET SUR GARONNE,31,433,7,,0,1,264,18,3663,0.0,3,0,0,0,0,1
12/07/2023,12/07/2023,302400.0,31,RUE,7152,DU PROF JAMMES,31200,TOULOUSE,31,555,587,,1,3,0,0,0,0.0,1,0,0,1,0,0
16/06/2023,16/06/2023,386800.0,28,RUE,5212,DE LEUCATE,31500,TOULOUSE,31,555,166,,0,1,90,4,421,0.0,1,0,0,0,0,1
09/02/2023,09/02/2023,740000.0,14,CHE,0980,DU TOURON,31320,CASTANET TOLOSAN,31,113,18,,0,1,194,8,2717,0.0,2,0,0,0,0,1
19/01/2023,19/01/2023,1260000.0,2212,RTE,0301,DU PLANTAUREL,31860,LABARTHE SUR LEZE,31,248,205,,3,,0,0,0,0.0,3,1,0,0,0,0
26/01/2023,26/01/2023,840000.0,6,AV,3620,DE FRONTON,31200,TOULOUSE,31,555,343,,4,3,150,0,0,0.0,4,0,0,1,1,0
30/10/2023,30/10/2023,764800.0,16,RUE,5924,MICHEL DE MONTAIGNE,31200,TOULOUSE,31,555,106,,0,1,128,5,311,0.0,1,0,0,0,0,1
17/07/2023,17/07/2023,958500.0,2,RUE,8550,ROLANDE TREMPE,31400,TOULOUSE,31,555,152,,3,3,81,4,0,81.62,3,0,1,1,0,0
27/12/2023,27/12/2023,542000.0,,RUE,0338,ANDRE TURCAT,31300,TOULOUSE,31,555,101,,2,,0,0,0,0.0,2,1,0,0,0,0
07/04/2023,07/04/2023,737468.0,61,AV,0410,DE LA GARE,31120,PORTET SUR GARONNE,31,433,102,,0,1,67,4,520,0.0,2,0,0,0,0,1
09/08/2023,09/08/2023,710000.0,123,AV,0180,DES NOBLES,31140,LAUNAGUET,31,282,270,,0,,87,4,409,0.0,2,0,0,0,0,1
30/06/2023,30/06/2023,595000.0,11,RUE,0864,BARONIE,31000,TOULOUSE,31,555,275,,1,4,81,0,0,0.0,1,0,0,0,1,0
12/07/2023,12/07/2023,1800.0,,,B157,OULIOUE,31510,SAUVETERRE-DE-COMMINGES,31,535,553,,0,,0,0,895,0.0,1,0,0,0,0,0
06/07/2023,06/07/2023,256000.0,7,PL,3240,DU FER A CHEVAL,31300,TOULOUSE,31,555,214,,4,2,30,1,0,27.82,2,0,1,1,0,0
20/07/2023,20/07/2023,450000.0,,,B221,ROBINAU,31600,MURET,31,395,318,,0,,0,0,465,0.0,3,0,0,0,0,0
09/08/2023,09/08/2023,638000.0,10,RUE,0187,DU LISTAN,31470,ST LYS,31,499,2024,,0,1,90,4,500,0.0,2,0,0,0,0,1
30/10/2023,30/10/2023,270000.0,3,RUE,5936,DU MIDI,31400,TOULOUSE,31,555,281,,5,3,26,1,0,26.35,3,0,1,1,0,0
17/10/2023,17/10/2023,261000.0,,,B100,LA VILLE,31350,BOULOGNE-SUR-GESSE,31,80,1599,,0,,0,0,159,0.0,3,0,0,1,0,0
27/12/2023,27/12/2023,1098870.0,4,ALL,0330,DU PASTEL,31380,GRAGNAGUE,31,228,496,,0,3,98,4,3600,0.0,3,0,0,1,0,1
29/11/2023,29/11/2023,3000.0,,,B096,SOULAN DE NONIS,31230,SAINT-FRAJOU,31,482,22,,0,,0,0,12365,0.0,1,0,0,0,0,0
05/06/2023,05/06/2023,2992000.0,4,RUE,2484,DANTON,31400,TOULOUSE,31,555,163,1,0,,128,4,478,0.0,4,0,0,1,0,1
12/07/2023,12/07/2023,2600.0,,,B165,LA VILLE,31310,RIEUX,31,455,265,,0,,0,0,250,0.0,1,0,0,0,0,0
27/12/2023,27/12/2023,96500.0,3,RUE,0328,ANDRE VASSEUR,31200,TOULOUSE,31,555,89,,1,2,24,1,0,24.64,1,0,1,0,0,0
07/04/2023,07/04/2023,155906.0,65,ALL,0420,D ETIGNY,31110,BAGNERES-DE-LUCHON,31,42,278,,3,2,31,2,0,0.0,2,0,1,1,0,0
22/06/2023,22/06/2023,10000.0,40,RUE,0740,LAMARTINE,31110,BAGNERES-DE-LUCHON,31,42,7,,0,3,0,0,46,0.0,1,0,0,1,0,0
23/03/2023,23/03/2023,579000.0,5,RUE,8985,DE ZURICH,31200,TOULOUSE,31,555,379,,5,3,79,4,0,79.02,3,0,1,1,0,0
16/05/2023,16/05/2023,454000.0,8,RUE,1200,DES CHAMPS,31170,TOURNEFEUILLE,31,557,311,,0,1,120,4,1285,0.0,1,0,0,0,0,1
12/01/2023,12/01/2023,230000.0,70,RUE,7968,ST ROCH,31400,TOULOUSE,31,555,119,,2,3,20,1,0,0.0,2,0,1,1,0,0
05/12/2023,05/12/2023,17500.0,53,RUE,3204,DU FAUBOURG BONNEFOY,31500,TOULOUSE,31,555,360,,1,3,0,0,0,0.0,1,0,0,1,0,0
11/03/2023,11/03/2023,75350.0,38,AV,4220,DE L HERS,31500,TOULOUSE,31,555,12,,1,2,23,1,0,0.0,1,0,1,0,0,0
25/07/2023,25/07/2023,533200.0,12,,A002,LE PLAN D EAU,31310,GENSAC SUR GARONNE,31,219,836,,0,3,97,4,3102,0.0,2,0,0,1,0,1
03/02/2023,03/02/2023,250000.0,22,IMP,0124,LABARTHE,31150,BRUGUIERES,31,91,41,,0,1,79,4,186,0.0,1,0,0,0,0,1
23/10/2023,23/10/2023,1000000.0,2501,RTE,0002,DE BRETX,31330,LARRA,31,592,9,,0,1,500,3,55333,0.0,2,0,0,0,1,1
23/10/2023,23/10/2023,360000.0,11,CHE,0001,DES ARAYATS,31260,MANE,31,315,721,,0,1,206,12,2390,0.0,2,0,0,0,0,1
27/09/2023,27/09/2023,2774750.0,113,AV,1772,DE CASTRES,31500,TOULOUSE,31,555,265,,7,3,125,4,0,126.23,5,0,1,1,0,0
03/02/2023,03/02/2023,63600.0,5,RUE,0128,DU PARC,31210,MONTREJEAU,31,390,500,,4,2,24,1,0,0.0,2,0,1,1,0,0
27/12/2023,27/12/2023,138200.0,1,RUE,0360,D'ANNECY,31500,TOULOUSE,31,555,5,,4,2,59,3,0,68.81,2,0,1,1,0,0
29/11/2023,29/11/2023,58627.5,,,B084,PAGUERES DE LASBOUBIES,31230,SAINT-FRAJOU,31,482,5,,0,,0,0,39085,0.0,3,0,0,0,0,0
30/03/2023,30/03/2023,874776.0,,,B001,LES ABATTOIRS,31150,FENOUILLET,31,182,14,,1,,0,0,13425,0.0,6,1,0,0,0,0
15/12/2023,15/12/2023,410000.0,1,RUE,0834,RENE CASSIN,31320,CASTANET TOLOSAN,31,113,120,,2,,0,0,0,0.0,2,1,0,0,0,0
07/04/2023,07/04/2023,275750.0,27,RUE,0475,DES MENESTRELS,31270,CUGNAUX,31,157,390,,0,1,90,4,187,0.0,1,0,0,0,0,1
15/12/2023,15/12/2023,307800.0,1,IMP,0836,WILLY BRANDT,31520,RAMONVILLE ST AGNE,31,446,267,,5,2,51,2,0,0.0,3,0,1,1,0,0
24/04/2023,24/04/2023,40932.0,,,B013,BOUSCARRE,31430,GRATENS,31,229,390,,0,,0,0,24404,0.0,3,0,0,0,0,0
30/03/2023,30/03/2023,12100.0,,,B006,BENAC,31620,VILLENEUVE LES BOULOC,31,587,775,,0,,0,0,6197,0.0,3,0,0,0,0,0
13/10/2023,13/10/2023,3000000.0,81,BD,5132,LAZARE CARNOT,31000,TOULOUSE,31,555,16,,7,2,152,5,0,91.58,5,0,1,1,0,0
30/03/2023,30/03/2023,2647.0,,,B008,CASSAGNOUS DES MAURENS,31870,LAGARDELLE SUR LEZE,31,263,258,,0,,0,0,1572,0.0,1,0,0,0,0,0
30/03/2023,30/03/2023,1011800.0,,,B004,FONT VILLANE,31280,AIGREFEUILLE,31,3,279,,2,,0,0,1085,0.0,4,1,0,0,0,0
19/01/2023,19/01/2023,8000.0,9999,RUE,2993,EMILE PELLETIER,31100,TOULOUSE,31,555,52,,1,3,0,0,0,0.0,1,0,0,1,0,0
29/11/2023,29/11/2023,70000.0,,,B077,LA PALANQUE,31290,GARDOUCH,31,210,902,,0,,0,0,664,0.0,2,0,0,0,0,0
13/11/2023,13/11/2023,497800.0,18,CHE,0695,ST JEAN,31240,L UNION,31,561,238,,2,,0,0,0,0.0,2,1,0,0,0,0
