date,granularite,maille_code,nom_region,cas_confirmes,deces,hospitalises,gueris
09/07/2020,region,REG-53,Bretagne,,260.0,77.0,1287.0
09/07/2020,region,REG-75,Nouvelle-Aquitaine,,421.0,65.0,2200.0
09/07/2020,region,REG-76,Occitanie,,512.0,53.0,2907.0
09/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1745.0,438.0,7803.0
09/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,952.0,461.0,5512.0
09/07/2020,region,REG-94,Corse,,59.0,12.0,247.0
10/07/2020,region,REG-01,Guadeloupe,,16.0,12.0,80.0
10/07/2020,region,REG-02,Martinique,,15.0,14.0,90.0
10/07/2020,region,REG-03,Guyane,,22.0,156.0,578.0
10/07/2020,region,REG-04,La Réunion,,3.0,20.0,148.0
10/07/2020,region,REG-06,Mayotte,,28.0,13.0,390.0
10/07/2020,region,REG-11,Île-de-France,,7496.0,3293.0,28356.0
10/07/2020,region,REG-24,Centre-Val de Loire,,553.0,369.0,1994.0
10/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1057.0,86.0,3943.0
10/07/2020,region,REG-28,Normandie,,435.0,212.0,1696.0
10/07/2020,region,REG-32,Hauts-de-France,,1875.0,700.0,6616.0
10/07/2020,region,REG-44,Grand Est,,3585.0,910.0,12397.0
10/07/2020,region,REG-52,Pays de la Loire,,470.0,134.0,2114.0
10/07/2020,region,REG-53,Bretagne,,260.0,76.0,1290.0
10/07/2020,region,REG-75,Nouvelle-Aquitaine,,422.0,61.0,2203.0
10/07/2020,region,REG-76,Occitanie,,513.0,47.0,2915.0
10/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1747.0,441.0,7806.0
10/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,952.0,464.0,5514.0
10/07/2020,region,REG-94,Corse,,59.0,12.0,247.0
11/07/2020,region,REG-01,Guadeloupe,,16.0,10.0,82.0
11/07/2020,region,REG-02,Martinique,,15.0,14.0,90.0
11/07/2020,region,REG-03,Guyane,,25.0,153.0,599.0
11/07/2020,region,REG-04,La Réunion,,3.0,20.0,150.0
11/07/2020,region,REG-06,Mayotte,,28.0,13.0,390.0
11/07/2020,region,REG-11,Île-de-France,,7498.0,3287.0,28375.0
11/07/2020,region,REG-24,Centre-Val de Loire,,553.0,369.0,1994.0
11/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1057.0,90.0,3943.0
11/07/2020,region,REG-28,Normandie,,435.0,209.0,1699.0
11/07/2020,region,REG-32,Hauts-de-France,,1876.0,699.0,6622.0
11/07/2020,region,REG-44,Grand Est,,3585.0,906.0,12403.0
11/07/2020,region,REG-52,Pays de la Loire,,470.0,133.0,2117.0
11/07/2020,region,REG-53,Bretagne,,260.0,71.0,1295.0
11/07/2020,region,REG-75,Nouvelle-Aquitaine,,422.0,62.0,2203.0
11/07/2020,region,REG-76,Occitanie,,513.0,48.0,2915.0
11/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1747.0,437.0,7812.0
11/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,952.0,462.0,5518.0
11/07/2020,region,REG-94,Corse,,59.0,12.0,247.0
12/07/2020,region,REG-01,Guadeloupe,,16.0,10.0,82.0
12/07/2020,region,REG-02,Martinique,,15.0,14.0,90.0
12/07/2020,region,REG-03,Guyane,,25.0,154.0,617.0
12/07/2020,region,REG-04,La Réunion,,3.0,20.0,150.0
12/07/2020,region,REG-06,Mayotte,,28.0,13.0,391.0
12/07/2020,region,REG-11,Île-de-France,,7498.0,3286.0,28376.0
12/07/2020,region,REG-24,Centre-Val de Loire,,553.0,369.0,1994.0
12/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1057.0,90.0,3943.0
12/07/2020,region,REG-28,Normandie,,435.0,209.0,1699.0
12/07/2020,region,REG-32,Hauts-de-France,,1876.0,697.0,6624.0
12/07/2020,region,REG-44,Grand Est,,3585.0,902.0,12408.0
12/07/2020,region,REG-52,Pays de la Loire,,470.0,135.0,2117.0
12/07/2020,region,REG-53,Bretagne,,260.0,72.0,1295.0
12/07/2020,region,REG-75,Nouvelle-Aquitaine,,422.0,63.0,2203.0
12/07/2020,region,REG-76,Occitanie,,513.0,47.0,2916.0
12/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1747.0,439.0,7814.0
12/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,953.0,459.0,5520.0
12/07/2020,region,REG-94,Corse,,59.0,12.0,247.0
13/07/2020,region,REG-01,Guadeloupe,,16.0,9.0,83.0
13/07/2020,region,REG-02,Martinique,,15.0,14.0,90.0
13/07/2020,region,REG-03,Guyane,,28.0,155.0,626.0
13/07/2020,region,REG-04,La Réunion,,3.0,20.0,150.0
13/07/2020,region,REG-06,Mayotte,,28.0,14.0,391.0
13/07/2020,region,REG-11,Île-de-France,,7506.0,3264.0,28399.0
13/07/2020,region,REG-24,Centre-Val de Loire,,553.0,368.0,1995.0
13/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1058.0,92.0,3946.0
13/07/2020,region,REG-28,Normandie,,436.0,206.0,1703.0
13/07/2020,region,REG-32,Hauts-de-France,,1877.0,676.0,6657.0
13/07/2020,region,REG-44,Grand Est,,3587.0,893.0,12418.0
13/07/2020,region,REG-52,Pays de la Loire,,470.0,136.0,2118.0
13/07/2020,region,REG-53,Bretagne,,260.0,72.0,1295.0
13/07/2020,region,REG-75,Nouvelle-Aquitaine,,423.0,62.0,2203.0
13/07/2020,region,REG-76,Occitanie,,513.0,49.0,2917.0
13/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1747.0,446.0,7817.0
13/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,954.0,453.0,5531.0
13/07/2020,region,REG-94,Corse,,59.0,12.0,247.0
14/07/2020,region,REG-01,Guadeloupe,,16.0,9.0,83.0
14/07/2020,region,REG-02,Martinique,,15.0,14.0,90.0
14/07/2020,region,REG-03,Guyane,,30.0,150.0,656.0
14/07/2020,region,REG-04,La Réunion,,3.0,20.0,152.0
14/07/2020,region,REG-06,Mayotte,,28.0,13.0,391.0
14/07/2020,region,REG-11,Île-de-France,,7508.0,3254.0,28414.0
14/07/2020,region,REG-24,Centre-Val de Loire,,553.0,366.0,1997.0
14/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1058.0,91.0,3947.0
14/07/2020,region,REG-28,Normandie,,436.0,204.0,1705.0
14/07/2020,region,REG-32,Hauts-de-France,,1878.0,665.0,6669.0
14/07/2020,region,REG-44,Grand Est,,3588.0,887.0,12426.0
14/07/2020,region,REG-52,Pays de la Loire,,470.0,139.0,2118.0
14/07/2020,region,REG-53,Bretagne,,260.0,74.0,1296.0
14/07/2020,region,REG-75,Nouvelle-Aquitaine,,423.0,64.0,2204.0
14/07/2020,region,REG-76,Occitanie,,513.0,49.0,2918.0
14/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1747.0,442.0,7824.0
14/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,954.0,454.0,5533.0
14/07/2020,region,REG-94,Corse,,59.0,12.0,247.0
15/07/2020,region,REG-01,Guadeloupe,,16.0,9.0,83.0
15/07/2020,region,REG-02,Martinique,,15.0,14.0,90.0
15/07/2020,region,REG-03,Guyane,,32.0,153.0,673.0
15/07/2020,region,REG-04,La Réunion,,3.0,22.0,152.0
15/07/2020,region,REG-06,Mayotte,,28.0,10.0,397.0
15/07/2020,region,REG-11,Île-de-France,,7513.0,3246.0,28451.0
15/07/2020,region,REG-24,Centre-Val de Loire,,553.0,366.0,1997.0
15/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1060.0,89.0,3954.0
15/07/2020,region,REG-28,Normandie,,436.0,201.0,1709.0
15/07/2020,region,REG-32,Hauts-de-France,,1885.0,645.0,6691.0
15/07/2020,region,REG-44,Grand Est,,3591.0,874.0,12445.0
15/07/2020,region,REG-52,Pays de la Loire,,470.0,138.0,2120.0
15/07/2020,region,REG-53,Bretagne,,260.0,76.0,1296.0
15/07/2020,region,REG-75,Nouvelle-Aquitaine,,423.0,64.0,2206.0
15/07/2020,region,REG-76,Occitanie,,513.0,47.0,2921.0
15/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1748.0,443.0,7833.0
15/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,954.0,464.0,5544.0
15/07/2020,region,REG-94,Corse,,59.0,12.0,247.0
16/07/2020,region,REG-01,Guadeloupe,,16.0,9.0,83.0
16/07/2020,region,REG-02,Martinique,,15.0,13.0,91.0
16/07/2020,region,REG-03,Guyane,,33.0,150.0,703.0
16/07/2020,region,REG-04,La Réunion,,3.0,22.0,152.0
16/07/2020,region,REG-06,Mayotte,,28.0,11.0,397.0
16/07/2020,region,REG-11,Île-de-France,,7519.0,3226.0,28511.0
16/07/2020,region,REG-24,Centre-Val de Loire,,555.0,323.0,2041.0
16/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1060.0,84.0,3961.0
16/07/2020,region,REG-28,Normandie,,438.0,193.0,1715.0
16/07/2020,region,REG-32,Hauts-de-France,,1886.0,630.0,6710.0
16/07/2020,region,REG-44,Grand Est,,3594.0,865.0,12454.0
16/07/2020,region,REG-52,Pays de la Loire,,470.0,139.0,2127.0
16/07/2020,region,REG-53,Bretagne,,261.0,72.0,1299.0
16/07/2020,region,REG-75,Nouvelle-Aquitaine,,424.0,61.0,2211.0
16/07/2020,region,REG-76,Occitanie,,513.0,45.0,2924.0
16/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1748.0,438.0,7842.0
16/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,955.0,461.0,5557.0
16/07/2020,region,REG-94,Corse,,59.0,12.0,247.0
17/07/2020,region,REG-01,Guadeloupe,,16.0,9.0,83.0
17/07/2020,region,REG-02,Martinique,,15.0,13.0,91.0
17/07/2020,region,REG-03,Guyane,,33.0,150.0,729.0
17/07/2020,region,REG-04,La Réunion,,3.0,22.0,152.0
17/07/2020,region,REG-06,Mayotte,,28.0,10.0,399.0
17/07/2020,region,REG-11,Île-de-France,,7520.0,3203.0,28572.0
17/07/2020,region,REG-24,Centre-Val de Loire,,555.0,310.0,2054.0
17/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,80.0,3965.0
17/07/2020,region,REG-28,Normandie,,439.0,190.0,1718.0
17/07/2020,region,REG-32,Hauts-de-France,,1888.0,615.0,6739.0
17/07/2020,region,REG-44,Grand Est,,3599.0,846.0,12473.0
17/07/2020,region,REG-52,Pays de la Loire,,470.0,136.0,2135.0
17/07/2020,region,REG-53,Bretagne,,262.0,74.0,1301.0
17/07/2020,region,REG-75,Nouvelle-Aquitaine,,424.0,59.0,2217.0
17/07/2020,region,REG-76,Occitanie,,513.0,42.0,2926.0
17/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1749.0,428.0,7856.0
17/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,957.0,447.0,5576.0
17/07/2020,region,REG-94,Corse,,59.0,12.0,247.0
18/07/2020,region,REG-01,Guadeloupe,,17.0,8.0,83.0
18/07/2020,region,REG-02,Martinique,,15.0,13.0,91.0
18/07/2020,region,REG-03,Guyane,,35.0,142.0,748.0
18/07/2020,region,REG-04,La Réunion,,3.0,24.0,152.0
18/07/2020,region,REG-06,Mayotte,,28.0,10.0,399.0
18/07/2020,region,REG-11,Île-de-France,,7523.0,3191.0,28593.0
18/07/2020,region,REG-24,Centre-Val de Loire,,555.0,310.0,2054.0
18/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,75.0,3971.0
18/07/2020,region,REG-28,Normandie,,440.0,190.0,1718.0
18/07/2020,region,REG-32,Hauts-de-France,,1888.0,612.0,6760.0
18/07/2020,region,REG-44,Grand Est,,3599.0,847.0,12479.0
18/07/2020,region,REG-52,Pays de la Loire,,471.0,133.0,2140.0
18/07/2020,region,REG-53,Bretagne,,262.0,72.0,1304.0
18/07/2020,region,REG-75,Nouvelle-Aquitaine,,424.0,61.0,2217.0
18/07/2020,region,REG-76,Occitanie,,513.0,44.0,2926.0
18/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1749.0,427.0,7859.0
18/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,957.0,444.0,5580.0
18/07/2020,region,REG-94,Corse,,59.0,11.0,248.0
19/07/2020,region,REG-01,Guadeloupe,,17.0,8.0,83.0
19/07/2020,region,REG-02,Martinique,,15.0,13.0,91.0
19/07/2020,region,REG-03,Guyane,,35.0,151.0,765.0
19/07/2020,region,REG-04,La Réunion,,3.0,26.0,152.0
19/07/2020,region,REG-06,Mayotte,,28.0,7.0,400.0
19/07/2020,region,REG-11,Île-de-France,,7523.0,3165.0,28623.0
19/07/2020,region,REG-24,Centre-Val de Loire,,555.0,310.0,2054.0
19/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,75.0,3971.0
19/07/2020,region,REG-28,Normandie,,440.0,190.0,1718.0
19/07/2020,region,REG-32,Hauts-de-France,,1888.0,612.0,6760.0
19/07/2020,region,REG-44,Grand Est,,3599.0,837.0,12490.0
19/07/2020,region,REG-52,Pays de la Loire,,471.0,134.0,2140.0
19/07/2020,region,REG-53,Bretagne,,262.0,72.0,1304.0
19/07/2020,region,REG-75,Nouvelle-Aquitaine,,424.0,61.0,2217.0
19/07/2020,region,REG-76,Occitanie,,513.0,44.0,2926.0
19/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1750.0,422.0,7863.0
19/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,957.0,445.0,5579.0
19/07/2020,region,REG-94,Corse,,59.0,11.0,248.0
20/07/2020,region,REG-01,Guadeloupe,,17.0,8.0,83.0
20/07/2020,region,REG-02,Martinique,,15.0,13.0,91.0
20/07/2020,region,REG-03,Guyane,,36.0,150.0,778.0
20/07/2020,region,REG-04,La Réunion,,3.0,26.0,152.0
20/07/2020,region,REG-06,Mayotte,,28.0,7.0,403.0
20/07/2020,region,REG-11,Île-de-France,,7528.0,3140.0,28674.0
20/07/2020,region,REG-24,Centre-Val de Loire,,555.0,309.0,2055.0
20/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,74.0,3977.0
20/07/2020,region,REG-28,Normandie,,440.0,189.0,1722.0
20/07/2020,region,REG-32,Hauts-de-France,,1894.0,602.0,6777.0
20/07/2020,region,REG-44,Grand Est,,3600.0,831.0,12507.0
20/07/2020,region,REG-52,Pays de la Loire,,471.0,134.0,2148.0
20/07/2020,region,REG-53,Bretagne,,262.0,74.0,1305.0
20/07/2020,region,REG-75,Nouvelle-Aquitaine,,424.0,67.0,2220.0
20/07/2020,region,REG-76,Occitanie,,513.0,43.0,2931.0
20/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1752.0,423.0,7871.0
20/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,958.0,446.0,5588.0
20/07/2020,region,REG-94,Corse,,59.0,11.0,248.0
21/07/2020,region,REG-01,Guadeloupe,,17.0,8.0,83.0
21/07/2020,region,REG-02,Martinique,,15.0,12.0,92.0
21/07/2020,region,REG-03,Guyane,,37.0,146.0,811.0
21/07/2020,region,REG-04,La Réunion,,3.0,29.0,152.0
21/07/2020,region,REG-06,Mayotte,,28.0,7.0,403.0
21/07/2020,region,REG-11,Île-de-France,,7533.0,3096.0,28735.0
21/07/2020,region,REG-24,Centre-Val de Loire,,555.0,307.0,2057.0
21/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,59.0,3994.0
21/07/2020,region,REG-28,Normandie,,440.0,186.0,1727.0
21/07/2020,region,REG-32,Hauts-de-France,,1896.0,582.0,6804.0
21/07/2020,region,REG-44,Grand Est,,3601.0,817.0,12524.0
21/07/2020,region,REG-52,Pays de la Loire,,474.0,126.0,2158.0
21/07/2020,region,REG-53,Bretagne,,262.0,75.0,1307.0
21/07/2020,region,REG-75,Nouvelle-Aquitaine,,424.0,63.0,2224.0
21/07/2020,region,REG-76,Occitanie,,513.0,42.0,2933.0
21/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1752.0,420.0,7879.0
21/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,959.0,454.0,5592.0
21/07/2020,region,REG-94,Corse,,59.0,11.0,248.0
22/07/2020,region,REG-01,Guadeloupe,,17.0,8.0,83.0
22/07/2020,region,REG-02,Martinique,,15.0,12.0,92.0
22/07/2020,region,REG-03,Guyane,,37.0,146.0,836.0
22/07/2020,region,REG-04,La Réunion,,3.0,27.0,154.0
22/07/2020,region,REG-06,Mayotte,,28.0,11.0,405.0
22/07/2020,region,REG-11,Île-de-France,,7533.0,3062.0,28816.0
22/07/2020,region,REG-24,Centre-Val de Loire,,556.0,302.0,2062.0
22/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,55.0,3999.0
22/07/2020,region,REG-28,Normandie,,440.0,186.0,1728.0
22/07/2020,region,REG-32,Hauts-de-France,,1898.0,572.0,6817.0
22/07/2020,region,REG-44,Grand Est,,3604.0,791.0,12551.0
22/07/2020,region,REG-52,Pays de la Loire,,475.0,98.0,2186.0
22/07/2020,region,REG-53,Bretagne,,262.0,76.0,1308.0
22/07/2020,region,REG-75,Nouvelle-Aquitaine,,424.0,63.0,2227.0
22/07/2020,region,REG-76,Occitanie,,513.0,45.0,2935.0
22/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1752.0,409.0,7897.0
22/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,959.0,451.0,5601.0
22/07/2020,region,REG-94,Corse,,59.0,10.0,249.0
23/07/2020,region,REG-01,Guadeloupe,,17.0,8.0,83.0
23/07/2020,region,REG-02,Martinique,,15.0,11.0,93.0
23/07/2020,region,REG-03,Guyane,,38.0,153.0,853.0
23/07/2020,region,REG-04,La Réunion,,3.0,23.0,158.0
23/07/2020,region,REG-06,Mayotte,,28.0,10.0,408.0
23/07/2020,region,REG-11,Île-de-France,,7538.0,2867.0,29040.0
23/07/2020,region,REG-24,Centre-Val de Loire,,557.0,284.0,2080.0
23/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1060.0,42.0,4018.0
23/07/2020,region,REG-28,Normandie,,438.0,154.0,1766.0
23/07/2020,region,REG-32,Hauts-de-France,,1898.0,564.0,6831.0
23/07/2020,region,REG-44,Grand Est,,3608.0,724.0,12625.0
23/07/2020,region,REG-52,Pays de la Loire,,475.0,96.0,2193.0
23/07/2020,region,REG-53,Bretagne,,262.0,69.0,1316.0
23/07/2020,region,REG-75,Nouvelle-Aquitaine,,424.0,60.0,2230.0
23/07/2020,region,REG-76,Occitanie,,513.0,42.0,2940.0
23/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1754.0,387.0,7927.0
23/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,959.0,412.0,5650.0
23/07/2020,region,REG-94,Corse,,59.0,9.0,250.0
24/07/2020,region,REG-01,Guadeloupe,,17.0,8.0,83.0
24/07/2020,region,REG-02,Martinique,,15.0,11.0,93.0
24/07/2020,region,REG-03,Guyane,,38.0,136.0,887.0
24/07/2020,region,REG-04,La Réunion,,3.0,22.0,159.0
24/07/2020,region,REG-06,Mayotte,,28.0,13.0,410.0
24/07/2020,region,REG-11,Île-de-France,,7541.0,2783.0,29157.0
24/07/2020,region,REG-24,Centre-Val de Loire,,557.0,285.0,2082.0
24/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,36.0,4025.0
24/07/2020,region,REG-28,Normandie,,438.0,149.0,1771.0
24/07/2020,region,REG-32,Hauts-de-France,,1899.0,513.0,6898.0
24/07/2020,region,REG-44,Grand Est,,3608.0,696.0,12652.0
24/07/2020,region,REG-52,Pays de la Loire,,475.0,92.0,2199.0
24/07/2020,region,REG-53,Bretagne,,263.0,68.0,1317.0
24/07/2020,region,REG-75,Nouvelle-Aquitaine,,424.0,59.0,2234.0
24/07/2020,region,REG-76,Occitanie,,513.0,41.0,2943.0
24/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1756.0,368.0,7960.0
24/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,961.0,389.0,5684.0
24/07/2020,region,REG-94,Corse,,59.0,9.0,250.0
25/07/2020,region,REG-01,Guadeloupe,,17.0,6.0,84.0
25/07/2020,region,REG-02,Martinique,,15.0,11.0,93.0
25/07/2020,region,REG-03,Guyane,,39.0,143.0,909.0
25/07/2020,region,REG-04,La Réunion,,3.0,23.0,159.0
25/07/2020,region,REG-06,Mayotte,,28.0,14.0,411.0
25/07/2020,region,REG-11,Île-de-France,,7545.0,2766.0,29192.0
25/07/2020,region,REG-24,Centre-Val de Loire,,557.0,283.0,2084.0
25/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,34.0,4029.0
25/07/2020,region,REG-28,Normandie,,439.0,148.0,1773.0
25/07/2020,region,REG-32,Hauts-de-France,,1900.0,510.0,6907.0
25/07/2020,region,REG-44,Grand Est,,3608.0,676.0,12673.0
25/07/2020,region,REG-52,Pays de la Loire,,475.0,92.0,2202.0
25/07/2020,region,REG-53,Bretagne,,263.0,68.0,1317.0
25/07/2020,region,REG-75,Nouvelle-Aquitaine,,424.0,57.0,2237.0
25/07/2020,region,REG-76,Occitanie,,513.0,42.0,2944.0
25/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1757.0,364.0,7960.0
25/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,961.0,387.0,5691.0
25/07/2020,region,REG-94,Corse,,59.0,10.0,250.0
26/07/2020,region,REG-01,Guadeloupe,,17.0,6.0,84.0
26/07/2020,region,REG-02,Martinique,,15.0,11.0,93.0
26/07/2020,region,REG-03,Guyane,,40.0,152.0,927.0
26/07/2020,region,REG-04,La Réunion,,3.0,23.0,159.0
26/07/2020,region,REG-06,Mayotte,,28.0,12.0,413.0
26/07/2020,region,REG-11,Île-de-France,,7545.0,2758.0,29201.0
26/07/2020,region,REG-24,Centre-Val de Loire,,557.0,283.0,2084.0
26/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,34.0,4029.0
26/07/2020,region,REG-28,Normandie,,439.0,148.0,1773.0
26/07/2020,region,REG-32,Hauts-de-France,,1900.0,512.0,6907.0
26/07/2020,region,REG-44,Grand Est,,3608.0,677.0,12673.0
26/07/2020,region,REG-52,Pays de la Loire,,475.0,93.0,2204.0
26/07/2020,region,REG-53,Bretagne,,263.0,68.0,1318.0
26/07/2020,region,REG-75,Nouvelle-Aquitaine,,424.0,59.0,2237.0
26/07/2020,region,REG-76,Occitanie,,513.0,43.0,2944.0
26/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1757.0,364.0,7960.0
26/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,961.0,387.0,5691.0
26/07/2020,region,REG-94,Corse,,59.0,10.0,250.0
27/07/2020,region,REG-01,Guadeloupe,,17.0,6.0,84.0
27/07/2020,region,REG-02,Martinique,,15.0,11.0,93.0
27/07/2020,region,REG-03,Guyane,,40.0,152.0,939.0
27/07/2020,region,REG-04,La Réunion,,4.0,22.0,159.0
27/07/2020,region,REG-06,Mayotte,,28.0,12.0,413.0
27/07/2020,region,REG-11,Île-de-France,,7547.0,2739.0,29243.0
27/07/2020,region,REG-24,Centre-Val de Loire,,557.0,279.0,2089.0
27/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,33.0,4031.0
27/07/2020,region,REG-28,Normandie,,439.0,149.0,1773.0
27/07/2020,region,REG-32,Hauts-de-France,,1903.0,515.0,6915.0
27/07/2020,region,REG-44,Grand Est,,3607.0,669.0,12688.0
27/07/2020,region,REG-52,Pays de la Loire,,475.0,96.0,2206.0
27/07/2020,region,REG-53,Bretagne,,264.0,65.0,1325.0
27/07/2020,region,REG-75,Nouvelle-Aquitaine,,424.0,58.0,2240.0
27/07/2020,region,REG-76,Occitanie,,513.0,47.0,2946.0
27/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1758.0,362.0,7974.0
27/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,962.0,390.0,5702.0
27/07/2020,region,REG-94,Corse,,59.0,9.0,251.0
28/07/2020,region,REG-01,Guadeloupe,,17.0,6.0,84.0
28/07/2020,region,REG-02,Martinique,,15.0,9.0,95.0
28/07/2020,region,REG-03,Guyane,,41.0,142.0,985.0
28/07/2020,region,REG-04,La Réunion,,4.0,22.0,159.0
28/07/2020,region,REG-06,Mayotte,,28.0,11.0,416.0
28/07/2020,region,REG-11,Île-de-France,,7556.0,2701.0,29318.0
28/07/2020,region,REG-24,Centre-Val de Loire,,557.0,254.0,2114.0
28/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,28.0,4039.0
28/07/2020,region,REG-28,Normandie,,439.0,147.0,1775.0
28/07/2020,region,REG-32,Hauts-de-France,,1905.0,504.0,6938.0
28/07/2020,region,REG-44,Grand Est,,3607.0,668.0,12697.0
28/07/2020,region,REG-52,Pays de la Loire,,475.0,99.0,2207.0
28/07/2020,region,REG-53,Bretagne,,265.0,61.0,1329.0
28/07/2020,region,REG-75,Nouvelle-Aquitaine,,424.0,55.0,2244.0
28/07/2020,region,REG-76,Occitanie,,513.0,45.0,2950.0
28/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1759.0,360.0,7989.0
28/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,963.0,389.0,5710.0
28/07/2020,region,REG-94,Corse,,59.0,9.0,251.0
29/07/2020,region,REG-01,Guadeloupe,,17.0,5.0,84.0
29/07/2020,region,REG-02,Martinique,,15.0,9.0,96.0
29/07/2020,region,REG-03,Guyane,,41.0,134.0,1009.0
29/07/2020,region,REG-04,La Réunion,,5.0,20.0,160.0
29/07/2020,region,REG-06,Mayotte,,28.0,13.0,416.0
29/07/2020,region,REG-11,Île-de-France,,7563.0,2635.0,29392.0
29/07/2020,region,REG-24,Centre-Val de Loire,,557.0,241.0,2131.0
29/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,23.0,4049.0
29/07/2020,region,REG-28,Normandie,,439.0,144.0,1780.0
29/07/2020,region,REG-32,Hauts-de-France,,1906.0,510.0,6947.0
29/07/2020,region,REG-44,Grand Est,,3609.0,663.0,12714.0
29/07/2020,region,REG-52,Pays de la Loire,,475.0,100.0,2214.0
29/07/2020,region,REG-53,Bretagne,,266.0,61.0,1329.0
29/07/2020,region,REG-75,Nouvelle-Aquitaine,,425.0,56.0,2246.0
29/07/2020,region,REG-76,Occitanie,,514.0,48.0,2951.0
29/07/2020,region,REG-84,Auvergne-Rhône-Alpes,,1759.0,353.0,8001.0
29/07/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,964.0,386.0,5718.0
29/07/2020,region,REG-94,Corse,,59.0,8.0,252.0
30/07/2020,region,REG-01,Guadeloupe,,17.0,5.0,84.0
30/07/2020,region,REG-02,Martinique,,15.0,9.0,95.0
30/07/2020,region,REG-03,Guyane,,41.0,126.0,1038.0
30/07/2020,region,REG-04,La Réunion,,5.0,17.0,163.0
30/07/2020,region,REG-06,Mayotte,,28.0,8.0,422.0
30/07/2020,region,REG-11,Île-de-France,,7567.0,2623.0,29430.0
30/07/2020,region,REG-24,Centre-Val de Loire,,557.0,227.0,2146.0
30/07/2020,region,REG-27,Bourgogne-Franche-Comté,,1061.0,22.0,4056.0
30/07/2020,region,REG-28,Normandie,,439.0,141.0,1784.0
30/07/2020,region,REG-32,Hauts-de-France,,1909.0,504.0,6956.0
30/07/2020,region,REG-44,Grand Est,,3614.0,660.0,12722.0
30/07/2020,region,REG-52,Pays de la Loire,,476.0,105.0,2218.0
30/07/2020,region,REG-53,Bretagne,,267.0,63.0,1330.0
30/07/2020,region,REG-75,Nouvelle-Aquitaine,,425.0,54.0,2249.0
